i,mean,sd,q05,q50,q95,neff,rhat
4139,0.616739,0.765288,-1.00999,1.02678,1.35527,2.4364,1.23725
4140,0.206764,0.727133,-0.643162,-0.132183,1.74979,3.1078,1.16769
4141,-0.0247793,0.618297,-0.972182,-0.175576,1.26787,14.7947,1.0383
4142,-0.357794,0.785,-1.14935,-0.773042,1.30334,2.49241,1.22853
4143,-0.547737,0.866441,-1.23662,-1.09811,1.18909,1.8462,1.3756
4144,-0.147772,0.7698,-0.784616,-0.614933,1.382,1.96738,1.33018
4145,-0.168956,0.757103,-1.45443,-0.204985,1.24715,1646.25,0.998812
4146,0.0158239,0.774108,-1.49359,0.249639,1.06811,8.78107,1.062
4147,0.594678,0.958953,-1.31069,1.29907,1.29927,1.48256,1.59821
4148,0.032058,0.730333,-1.37115,0.193828,1.18773,19.3152,1.03069
4149,0.264322,0.698106,-1.18778,0.57366,1.01233,3.61059,1.14817
4150,0.143318,0.662623,-0.742261,-0.0541507,1.41295,9.18554,1.05992
4151,0.589801,1.07171,-1.49681,1.35586,1.35638,1.52397,1.54481
4152,0.445243,0.715868,-1.09845,0.690804,1.32116,5.71119,1.08215
4153,1.13011,0.89463,-0.629158,1.75015,1.75092,1.58588,1.49151
4154,0.052533,0.633021,-1.16532,0.0468794,1.30267,1019.02,0.999436
4155,-0.229225,0.760631,-1.41622,-0.448837,1.35615,9.67907,1.05592
4156,0.066397,0.709049,-1.09306,0.0017305,1.37231,1379.53,1.0023
4157,0.691286,0.952083,-1.10727,1.34313,1.3436,1.63212,1.47354
4158,-0.367905,1.12909,-1.30316,-1.30284,1.68618,1.25734,1.97532
4159,-0.204225,0.651891,-1.44666,-0.173583,0.958583,1086.8,0.998169
4160,-1.39906,1.01439,-2.11629,-2.11609,0.577708,1.56778,1.52447
4161,1.73772,0.951187,-0.244052,2.30834,2.54778,2.04646,1.32308
4162,0.105907,0.688127,-0.972312,-0.0454173,1.54762,15.9162,1.03087
4163,-0.376124,0.781852,-1.89542,-0.382365,1.00408,1622.1,0.997122
4164,-0.633487,0.835401,-1.22321,-1.17503,0.99855,1.75717,1.40068
4165,-0.64293,0.911067,-1.40911,-1.15882,1.23624,2.26753,1.27329
4166,0.0753851,0.632909,-0.920496,-0.0519882,1.3559,39.2349,1.02708
4167,0.618547,1.07547,-1.54404,1.41093,1.41122,1.48902,1.60486
4168,-0.97759,1.04834,-1.77273,-1.77246,1.04743,1.41406,1.67139
4169,0.232164,0.953332,-1.67664,0.764153,1.10627,2.18705,1.2628
4170,-0.0850526,0.783695,-1.23987,-0.328706,1.51539,7.87325,1.07226
4171,0.522446,0.709249,-0.993548,0.767461,1.53508,6.57988,1.0831
4172,0.0845202,0.824201,-1.67932,0.389545,1.18805,5.19264,1.1014
4173,0.544031,1.10488,-1.65659,1.37922,1.37937,1.41103,1.66753
4174,0.71253,0.720378,-0.77133,1.02831,1.64582,3.43753,1.14418
4175,-0.497719,0.923463,-1.48594,-0.997745,1.42366,2.37312,1.24341
4176,0.0158873,0.610064,-0.893508,-0.0752967,1.13462,440.685,1.0122
4177,0.399592,0.597153,-0.790789,0.598172,1.24415,6.51988,1.07661
4178,0.266136,1.08349,-1.78113,1.06117,1.0618,1.47627,1.59679
4179,0.144035,0.679225,-0.823051,-0.0699889,1.55772,9.12892,1.06787
4180,-0.414425,0.833818,-1.25037,-0.908302,1.32376,2.03278,1.3087
4181,0.450021,0.717222,-0.857012,0.575421,1.53608,95.81,1.01748
4182,0.375315,0.985382,-1.61766,1.04964,1.04989,1.61718,1.47128
4183,-0.43546,0.893886,-1.12282,-0.987161,1.37858,1.94876,1.34681
4184,-0.438107,0.806935,-0.954498,-0.953891,1.15808,1.80665,1.38262
4185,-0.305074,0.804972,-1.24286,-0.693938,1.31676,3.00506,1.18232
4186,-0.136314,0.735924,-1.04643,-0.371096,1.33217,6.69768,1.06958
4187,-0.511982,1.03656,-1.32919,-1.32904,1.41824,1.33603,1.78252
4188,-0.521698,0.731432,-1.85975,-0.453229,0.789576,880.5,1.0026
4189,-0.118992,0.705229,-1.08505,-0.361403,1.32747,6.33408,1.08224
4190,0.109847,0.722518,-1.29318,0.397607,1.09917,4.21698,1.11637
4191,0.687194,0.8048,-1.03544,1.18882,1.32077,1.8725,1.35618
4192,-0.191553,0.731953,-1.70339,-0.0829009,1.03595,395.379,1.01207
4193,-0.0878307,0.724654,-1.32582,-0.178451,1.2384,828.966,1.0073
4194,0.270331,0.88066,-1.52555,0.805504,0.937452,1.95517,1.33108
4195,-0.686682,0.786279,-1.33626,-1.14231,0.939234,2.1552,1.29169
4196,0.27081,0.785773,-1.39058,0.593364,1.244,4.11085,1.12603
4197,-0.265684,0.796527,-1.79796,-0.221437,1.19937,720.917,0.998962
4198,0.460932,1.01497,-1.52799,1.16319,1.16334,1.59221,1.48811
4199,0.978252,0.97241,-0.908235,1.70735,1.70765,1.44884,1.64356
4200,0.282745,0.839845,-1.43705,0.773248,1.07131,2.09164,1.29942
4201,1.0656,1.02851,-0.893885,1.87771,1.87794,1.33569,1.78833
4202,0.312464,0.720113,-1.23732,0.712288,0.909837,2.3091,1.25964
4203,0.142553,0.675465,-1.09787,0.111084,1.46715,942.078,1.00088
4204,-0.352357,0.624663,-1.25796,-0.431094,0.724848,576.971,1.00764
4205,-0.253611,0.698779,-1.13305,-0.484632,1.25331,7.03894,1.07928
4206,0.450528,0.741737,-1.10989,0.628346,1.5844,16.7692,1.03861
4207,-0.0423844,0.824533,-0.639448,-0.565171,1.69357,1.82664,1.37528
4208,-0.304271,0.78179,-1.96597,0.0295855,0.761838,3.63872,1.13895
4209,-0.316003,0.850623,-0.89622,-0.884563,1.40718,1.68501,1.43785
4210,0.0892211,0.593578,-1.00891,0.216292,0.958912,24.6051,1.0305
4211,0.324528,0.668139,-0.800605,0.25302,1.51954,662.25,1.00447
4212,-0.616167,0.70429,-1.56013,-0.862528,0.81379,5.58124,1.08827
4213,-0.392723,0.702233,-1.65812,-0.369736,0.866682,937.578,0.999965
4214,0.883595,1.03638,-1.1009,1.67728,1.67754,1.39886,1.69785
4215,-0.431519,0.888676,-1.10172,-0.991282,1.39086,1.84105,1.36829
4216,-0.0259766,0.63984,-1.16564,-0.0758643,1.13322,1156.06,1.00294
4217,-0.41544,0.77063,-1.0078,-0.886035,1.10555,1.94325,1.33935
4218,0.00297909,0.658122,-0.97146,-0.127955,1.2814,61.0197,1.02376
4219,0.276816,0.66537,-0.784838,0.232606,1.56115,561.082,1.00734
4220,0.974287,1.06747,-1.1013,1.81428,1.81519,1.33735,1.78548
4221,-0.442351,0.733994,-1.85262,-0.258919,0.670073,14.2868,1.04025
4222,-0.0936782,0.621023,-1.10563,-0.20174,1.1823,136.597,1.0176
4223,0.228045,0.611743,-0.92706,0.284652,1.2728,1666.89,1.00384
4224,0.0476291,0.863499,-1.67636,0.410411,1.04198,3.71558,1.13044
4225,0.445569,0.801925,-1.12756,0.962848,1.136,1.76771,1.39944
4226,-0.509367,0.88078,-1.14859,-1.07821,1.2157,1.80162,1.39518
4227,-0.566295,0.706851,-1.43537,-0.858968,0.905911,3.96171,1.12763
4228,-0.760744,1.16426,-1.67037,-1.67017,1.51333,1.3516,1.75382
4229,-0.374304,0.758672,-1.37644,-0.641642,1.20338,5.43471,1.08866
4230,0.355872,0.706544,-1.1397,0.658821,1.33613,3.87797,1.13686
4231,-0.26298,0.732185,-1.33341,-0.484947,1.31455,8.94421,1.06341
4232,0.658115,0.839381,-1.14363,1.14044,1.40025,2.12729,1.2881
4233,-1.20196,1.3656,-2.38468,-2.38408,1.33891,1.19425,2.23601
4234,0.197043,0.897318,-1.63299,0.760756,0.894539,1.85986,1.36438
4235,-0.300807,0.936033,-1.03416,-0.889196,1.63523,1.85228,1.36625
4236,-0.521179,1.1226,-1.40555,-1.40535,1.55696,1.34035,1.78069
4237,-0.812423,1.00972,-1.5704,-1.57027,1.09371,1.43932,1.6461
4238,-0.336178,0.648173,-1.58128,-0.298029,0.718583,716.644,0.999613
4239,0.689097,1.19411,-1.42941,1.68486,1.68515,1.24306,2.00886
4240,-0.434473,1.06286,-1.34321,-1.34285,1.46573,1.2064,2.14793
4241,0.489651,0.783587,-1.17107,0.938199,1.23985,2.19455,1.28598
4242,-0.392904,0.797044,-2.04248,-0.235385,0.886324,26.8115,1.02332
4243,-0.455435,0.926431,-1.10751,-1.10696,1.27904,1.57974,1.5161
4244,0.440886,0.738641,-1.14044,0.784569,1.29392,3.21834,1.16638
4245,-0.0511207,0.691465,-1.23821,-0.0596916,1.19677,1666.89,0.996816
4246,-0.581178,1.0814,-1.35046,-1.35003,1.537,1.53916,1.53396
4247,-0.376277,0.812557,-0.919802,-0.919547,1.32706,1.69245,1.43864
4248,0.659054,0.861757,-1.15308,1.10519,1.50553,2.59002,1.21766
4249,0.655748,0.870667,-1.0784,1.21024,1.29791,1.81331,1.37878
4250,0.12507,0.697056,-0.841536,-0.0655663,1.57791,12.026,1.05008
4251,0.700299,0.881538,-1.09161,1.24313,1.5509,1.9285,1.34579
4252,1.05462,1.15367,-0.959051,2.02902,2.02959,1.2263,2.07959
4253,-0.153256,0.740632,-1.67148,0.0939515,0.933937,6.27033,1.07695
4254,0.0368539,0.728838,-1.32385,-0.0523284,1.53,818.204,1.00708
4255,-0.364962,0.943998,-1.02101,-1.02064,1.47672,1.59602,1.50941
4256,0.182411,0.613511,-0.974032,0.230461,1.28833,800.338,1.00077
4257,-0.194368,0.695749,-1.15669,-0.360496,1.11932,13.9819,1.03715
4258,0.358114,1.07817,-1.79677,1.15783,1.15814,1.4526,1.62696
4259,0.439435,0.800479,-1.20112,0.948319,0.983202,1.81729,1.38247
4260,-0.403646,0.769107,-1.63935,-0.572876,1.23004,29.2639,1.03047
4261,0.670772,1.03169,-1.30984,1.48768,1.48831,1.33186,1.80005
4262,0.69659,0.632655,-0.520281,0.745538,1.846,646.283,1.00221
4263,0.0146947,0.708723,-1.45619,0.0895522,1.24656,588.926,1.0092
4264,-0.101089,0.64389,-1.06495,-0.253678,1.24413,18.9445,1.03582
4265,-0.862305,0.962337,-1.58411,-1.58384,1.01256,1.43359,1.64395
4266,0.34454,0.668836,-0.969374,0.458823,1.3878,116.785,1.01786
4267,-0.0198837,0.676623,-0.857429,-0.274006,1.33534,4.77241,1.10283
4268,0.711287,0.728664,-0.84596,1.02271,1.59717,3.69219,1.1357
4269,0.0400427,0.696669,-0.932179,-0.124512,1.46631,17.7458,1.03531
4270,-0.658206,0.878162,-1.41772,-1.1365,0.996344,2.37357,1.2475
4271,-0.147138,0.7526,-1.71872,0.0912699,0.937245,7.8472,1.06837
4272,-0.467986,0.828003,-1.03768,-0.986235,1.3251,1.87912,1.36039
4273,-0.267149,0.80114,-0.862722,-0.724641,1.36597,2.1557,1.28005
4274,0.129495,0.627953,-0.923669,0.0836216,1.35005,951.691,1.00088
4275,-0.259367,0.774689,-0.96237,-0.715549,1.34985,2.04549,1.30493
4276,-0.644039,1.11897,-1.49099,-1.49067,1.49626,1.40881,1.66581
4277,-0.544181,0.814399,-1.23263,-1.05758,1.10348,1.86508,1.36746
4278,0.134344,0.675832,-0.850003,-0.0167956,1.518,25.6786,1.03116
4279,0.288272,0.675488,-1.056,0.358951,1.40395,852.642,1.00404
4280,-0.0224545,0.74622,-0.900278,-0.357752,1.50929,3.3223,1.15289
4281,0.00215347,0.742828,-1.5803,0.134248,1.19898,53.2666,1.01822
4282,0.208618,0.86762,-1.58659,0.586882,1.26411,3.53361,1.14468
4283,0.665955,0.866776,-1.0579,1.20949,1.35212,1.85316,1.36329
4284,-0.142413,0.718343,-1.65217,0.074349,0.836442,8.83184,1.06146
4285,-0.105745,0.763215,-1.59662,0.117866,0.967896,8.62096,1.05776
4286,1.00544,1.45418,-1.52544,2.26935,2.26998,1.18394,2.26421
4287,1.09105,1.2981,-1.25072,2.19155,2.192,1.22373,2.10041
4288,-0.225686,0.627996,-1.28926,-0.256747,0.895782,1092.24,1.00019
4289,0.200968,0.634806,-1.06647,0.277607,1.2585,938.281,1.00647
4290,-0.0201996,0.668979,-1.12851,-0.122889,1.40188,266.538,1.01376
4291,0.840547,1.31522,-1.58711,1.96266,1.9633,1.21074,2.1369
4292,0.171262,0.604633,-0.875711,0.117719,1.39691,884.873,1.0034
4293,-0.143272,0.679279,-1.16313,-0.33924,1.23938,9.81699,1.05555
4294,-0.374098,1.03267,-1.09509,-1.0946,1.67168,1.58293,1.50174
4295,0.170084,0.643783,-0.812304,0.0193514,1.45015,14.6605,1.03488
4296,0.317433,0.898559,-1.47033,0.917933,0.918256,1.6934,1.43756
4297,0.595905,0.867146,-1.24289,1.13781,1.36911,1.86032,1.36303
4298,0.438461,0.7396,-1.13443,0.577556,1.56423,37.3042,1.02444
4299,0.44314,0.567941,-0.567547,0.344735,1.58225,241.552,1.01987
4300,-0.0157777,0.721466,-0.879745,-0.293826,1.47928,4.70494,1.1074
4301,-1.00243,1.23537,-1.99657,-1.99636,1.36132,1.30137,1.85526
4302,0.563891,0.760805,-1.09806,0.963505,1.2371,2.5213,1.22652
4303,-0.152517,0.817792,-1.10075,-0.491135,1.51464,3.85028,1.12843
4304,-0.131242,0.798102,-1.44324,-0.251972,1.39811,637.463,1.01215
4305,-0.240842,0.762703,-1.40808,-0.506713,1.20508,5.63787,1.0853
4306,0.239291,0.596156,-1.02891,0.368601,1.15384,22.2122,1.02917
4307,0.329722,0.672025,-0.900117,0.325265,1.54997,1283.89,0.996692
4308,-0.554339,0.827776,-1.13505,-1.0982,1.20728,1.72935,1.41655
4309,-0.752089,0.837381,-1.49257,-1.26146,0.925471,1.97384,1.33175
4310,0.426627,0.60872,-0.87926,0.502834,1.44814,484.331,1.00743
4311,-0.581282,0.972852,-1.32383,-1.3236,1.34662,1.39823,1.68832
4312,-0.127929,0.770025,-1.60516,-0.087721,1.15956,1666.89,1.00158
4313,1.0179,0.993849,-0.899012,1.73844,1.73862,1.49183,1.57083
4314,-0.796442,0.678037,-2.24738,-0.527353,0.0410621,4.51825,1.12091
4315,0.35468,0.601181,-0.847744,0.45679,1.39903,341.544,1.02194
4316,0.548262,0.866294,-1.32527,0.979447,1.47491,2.74625,1.19665
4317,0.501865,0.748855,-1.07131,0.86604,1.29597,2.83583,1.18522
4318,0.0191948,0.738855,-1.50166,0.279297,0.996737,5.74262,1.08685
4319,0.391302,0.937187,-1.51889,1.01938,1.05941,1.68919,1.44143
4320,-0.508218,0.790324,-1.28237,-0.920101,1.16178,2.58375,1.22316
4321,-0.258778,0.710856,-0.97537,-0.658226,1.20628,2.19194,1.27185
4322,1.46564,0.977196,-0.345309,2.25942,2.2596,1.28671,1.89372
4323,-0.759158,1.01538,-1.56765,-1.56738,1.2022,1.31852,1.81593
4324,-0.106189,0.726413,-1.42042,-0.133623,1.13369,1058.7,0.998073
4325,-0.176338,0.617514,-1.25182,-0.0978702,0.757791,349.834,1.00896
4326,-0.423493,0.766635,-1.65143,-0.536322,1.16307,627.573,1.01225
4327,-0.364286,0.695258,-1.53483,-0.489151,1.09975,126.993,1.01878
4328,-0.212051,0.861275,-1.24712,-0.636542,1.66743,2.75179,1.19137
4329,-0.535457,0.954747,-1.22909,-1.22884,1.39654,1.51404,1.57396
4330,0.253959,0.71963,-1.25727,0.436497,1.4038,14.4093,1.04142
4331,0.306913,0.607655,-0.835335,0.358432,1.26376,922.537,1.00462
4332,-0.283059,0.777294,-0.983978,-0.730901,1.46099,2.11821,1.28849
4333,0.0577463,0.797368,-1.54042,0.438313,0.927961,3.02155,1.17785
4334,-0.524103,0.957722,-1.25069,-1.16391,1.40521,1.69083,1.44261
4335,0.208863,0.795062,-1.39269,0.546262,1.16509,3.75191,1.135
4336,-0.00683685,0.684041,-1.17226,-0.115681,1.23041,160.033,1.01494
4337,0.066116,0.747211,-1.52095,0.386932,1.04137,3.90703,1.13737
4338,1.00551,1.10355,-1.07334,1.85714,1.85761,1.37153,1.71947
4339,0.310301,0.64863,-1.06621,0.544518,1.17809,5.2243,1.0939
4340,0.089915,0.756686,-1.37895,0.402292,0.960638,3.84964,1.12564
4341,0.550479,0.740256,-1.02151,0.922227,1.40219,2.75034,1.20175
4342,0.288017,0.791252,-1.27352,0.497569,1.42773,13.1354,1.04585
4343,-0.18907,0.726216,-1.09933,-0.486818,1.26005,4.14564,1.12317
4344,-0.047689,0.771418,-1.24987,-0.179723,1.38265,202.092,1.01688
4345,0.566725,0.641886,-0.41963,0.592747,1.57546,688.07,0.999168
4346,-0.312905,0.769574,-1.67811,-0.371447,1.09596,801.639,1.00055
4347,-0.363717,0.738602,-0.999998,-0.786018,1.12894,2.21609,1.28017
4348,-0.559535,0.862381,-1.15738,-1.15708,1.1864,1.59489,1.49124
4349,0.178835,0.691201,-1.24634,0.220844,1.38357,1313.93,1.00009
4350,0.278494,0.722724,-1.11984,0.427254,1.35291,21.6731,1.02566
4351,-0.148189,0.642092,-1.33135,-0.119899,0.970832,1129.02,0.999979
4352,0.801726,0.921843,-1.05979,1.38362,1.52752,1.83831,1.36888
4353,0.629132,0.6572,-0.663951,0.851598,1.54198,6.24373,1.08188
4354,-0.206287,0.836132,-0.765876,-0.765228,1.57255,1.68543,1.43953
4355,-0.409163,0.705461,-1.38461,-0.656055,1.08731,6.55936,1.09111
4356,0.632547,0.959629,-1.27513,1.34603,1.3465,1.44073,1.63151
4357,-0.280814,0.874491,-1.25069,-0.695915,1.55664,3.00388,1.17603
4358,0.282303,0.687843,-1.08649,0.29727,1.52712,1017.83,1.00062
4359,0.0725922,1.01098,-2.11363,0.749604,0.849254,1.66831,1.44028
4360,-0.606392,0.906293,-1.71279,-1.01267,1.14851,3.34108,1.15214
4361,0.182629,0.726433,-1.22505,0.234426,1.50033,1666.89,1.00027
4362,-0.976624,0.994479,-1.67764,-1.67747,0.974845,1.5669,1.51942
4363,0.0725103,0.660616,-1.14508,0.0327623,1.31507,1171.31,1.00119
4364,-0.29373,0.783711,-1.68816,-0.353185,1.23724,1019.93,1.0006
4365,0.0732819,0.62416,-1.13471,0.171369,1.10112,166.68,1.01341
4366,-0.545465,1.18002,-1.57391,-1.57374,1.55895,1.17876,2.28523
4367,0.448899,0.828507,-1.38351,0.769895,1.53159,4.36449,1.10832
4368,-0.185331,0.696074,-1.53116,-0.160734,1.09879,1072.91,0.998406
4369,0.415932,0.875639,-1.29326,0.977181,1.02395,1.80484,1.38575
4370,0.113397,0.792965,-1.56304,0.452892,1.12406,3.70781,1.1365
4371,0.226544,0.852834,-1.5134,0.776912,0.914948,1.79364,1.3938
4372,0.353692,0.740891,-1.19815,0.536876,1.4625,12.6614,1.03955
4373,-0.0298933,0.619663,-0.869582,-0.241832,1.23644,6.33291,1.08295
4374,-0.599666,0.869525,-1.48121,-1.07875,1.0375,2.34329,1.25633
4375,0.292704,0.692163,-1.15801,0.518765,1.33838,7.09379,1.07319
4376,-1.42682,1.44273,-2.6701,-2.6697,1.0359,1.19399,2.20265
4377,-0.105697,0.661634,-0.993959,-0.34044,1.17477,5.93272,1.09054
4378,-0.328979,0.775413,-1.9665,-0.0552263,0.769029,5.73608,1.08762
4379,-0.156972,0.692926,-1.37397,-0.234947,1.21851,1038.94,1.00545
4380,-0.0714868,0.706018,-1.14036,-0.266045,1.47139,10.8621,1.05164
4381,-0.292116,0.808578,-1.23854,-0.703833,1.4457,2.60597,1.20762
4382,-0.470818,0.808832,-1.02986,-1.0022,1.13511,1.76451,1.41583
4383,-0.690537,1.01422,-1.47524,-1.47511,1.19322,1.36683,1.72642
4384,0.3642,0.632447,-0.83903,0.477114,1.39625,169.511,1.01919
4385,0.316286,0.724969,-1.09536,0.528539,1.32114,8.65767,1.05729
4386,0.521238,0.650246,-0.854148,0.793699,1.32795,3.82918,1.13185
4387,0.946343,1.07205,-1.10496,1.78331,1.78356,1.35531,1.75415
4388,-0.419075,0.8582,-1.06439,-0.992432,1.34349,1.7039,1.43695
4389,0.380328,0.770845,-1.19721,0.637828,1.43538,6.30218,1.07987
4390,0.516661,0.620541,-0.657973,0.544372,1.69073,1060.88,0.99876
4391,0.537649,0.771716,-1.06483,0.882564,1.46952,3.46968,1.15107
4392,0.372097,0.625874,-0.780716,0.364031,1.45695,1463.24,0.997445
4393,0.379837,0.894329,-1.65094,0.814802,1.43578,2.90745,1.18524
4394,-0.550937,0.976432,-1.24303,-1.24274,1.32515,1.5779,1.52803
4395,0.958232,0.960406,-0.841619,1.69509,1.69535,1.3956,1.7034
4396,0.482061,0.775212,-1.16935,0.742141,1.5989,5.72293,1.07818
4397,0.60245,0.686448,-0.742926,0.736643,1.62463,68.1357,1.02286
4398,0.0655807,0.832326,-1.79807,0.440889,1.01131,3.26212,1.15776
4399,-0.383706,0.982571,-1.11495,-1.11484,1.46783,1.45143,1.63129
4400,0.101092,0.672306,-1.15469,0.116328,1.24142,1116.3,0.99897
4401,-0.425487,0.769175,-1.30857,-0.793716,1.12844,3.12766,1.17871
4402,0.915759,1.211,-1.42987,1.86571,1.86607,1.34149,1.76766
4403,0.00996115,0.728045,-1.58716,0.229687,0.964209,8.56144,1.06128
4404,0.48988,0.709072,-1.02675,0.865303,1.16485,2.44966,1.232
4405,-0.217002,0.720835,-0.850772,-0.589591,1.21227,2.54656,1.21623
4406,-0.127732,0.656121,-0.86552,-0.41485,1.23984,3.56246,1.14366
4407,0.536027,0.808575,-1.11901,0.880579,1.53489,3.56431,1.13483
4408,0.461058,0.704579,-1.03084,0.822436,1.16584,2.67369,1.21272
4409,0.12538,0.786945,-1.52251,0.586061,0.787922,2.05897,1.30002
4410,-0.586494,0.800163,-1.23429,-1.08671,1.03668,1.86433,1.35922
4411,-0.293311,0.907351,-0.953711,-0.953546,1.59185,1.49407,1.57789
4412,-0.222299,0.740607,-1.25788,-0.517602,1.37082,4.14709,1.11609
4413,0.102333,0.661671,-1.00059,0.0647586,1.44036,960.006,0.99885
4414,0.238687,0.746128,-1.24279,0.560417,1.10377,3.62951,1.13872
4415,-0.475143,0.709122,-1.68988,-0.51937,0.791136,1666.89,0.99942
4416,-0.153427,0.914228,-1.96056,0.152359,0.895812,6.12574,1.07727
4417,-0.873124,0.791926,-1.86897,-1.12256,0.641148,7.46218,1.06786
4418,-0.275811,0.875024,-1.03006,-0.796238,1.53408,2.03236,1.31264
4419,-0.626379,0.864939,-1.20923,-1.20888,1.14449,1.67856,1.44787
4420,-0.0388671,0.766956,-1.31932,-0.106563,1.40793,1666.89,1.00244
4421,-0.272921,0.775446,-1.11306,-0.654727,1.20279,2.86242,1.19151
4422,-0.17064,0.746197,-1.03474,-0.549556,1.37679,2.64745,1.20771
4423,-0.45599,0.838162,-1.28387,-0.94799,1.28155,2.10509,1.30065
4424,0.0488748,0.708491,-1.42263,0.279899,1.08084,7.00197,1.0732
4425,-0.536668,0.757646,-1.40869,-0.856385,1.05049,4.10569,1.13208
4426,-0.515052,0.773931,-1.21628,-0.913252,1.03415,2.62274,1.21335
4427,-0.299982,0.782079,-1.72573,-0.359979,1.20082,1615.76,1.00216
4428,0.713178,0.903628,-1.15828,1.25704,1.5286,1.97174,1.3234
4429,0.300116,1.19966,-1.88838,1.29278,1.29293,1.25733,1.97597
4430,1.10916,1.6537,-1.74146,2.59228,2.59252,1.13861,2.54785
4431,0.468162,0.803103,-1.21689,0.833356,1.35552,3.26157,1.16292
4432,-0.389273,0.831091,-0.992244,-0.902246,1.27507,1.89943,1.34819
4433,-0.7004,0.854045,-1.58258,-1.1526,1.02118,2.4207,1.2305
4434,-0.340067,0.723122,-1.73332,-0.40706,1.13426,1153.15,1.00561
4435,-0.0535677,0.672089,-1.15452,-0.108455,1.13513,1220.99,1.00112
4436,-0.270787,0.810456,-1.04627,-0.697336,1.43511,2.53405,1.22694
4437,0.215489,0.771396,-1.33489,0.465343,1.30846,6.97853,1.07199
4438,0.0633879,0.690476,-1.03396,-0.0853747,1.44949,34.5972,1.03117
4439,0.00865065,0.708791,-0.894571,-0.262663,1.41346,5.30933,1.10514
4440,0.037989,0.689584,-1.39717,0.242658,1.01511,11.6916,1.05909
4441,-0.225574,0.912834,-1.28499,-0.679504,1.72863,2.76808,1.19614
4442,-0.0426436,0.747185,-1.22856,-0.225175,1.4707,21.6957,1.03961
4443,0.769122,0.87862,-1.04005,1.34591,1.34608,1.72304,1.41587
4444,-0.151555,0.730086,-1.31006,-0.31946,1.3371,21.4216,1.0338
4445,0.368667,0.631068,-0.983765,0.563231,1.2207,7.95672,1.06678
4446,0.252306,0.686971,-1.16465,0.44691,1.21215,9.64014,1.05393
4447,0.245394,0.656162,-1.02121,0.336095,1.3256,521.195,1.00957
4448,0.272523,0.713268,-1.2376,0.493601,1.23182,7.82957,1.06513
4449,-0.131989,0.694839,-1.30289,-0.221557,1.19995,407.407,1.00971
4450,-0.200548,0.814521,-1.20422,-0.618365,1.45256,2.60881,1.21162
4451,0.183607,0.59617,-0.684195,0.00749289,1.45757,8.69459,1.05839
4452,-0.400379,0.843111,-1.57726,-0.696099,1.32361,5.34984,1.08659
4453,1.12662,1.28574,-1.31455,2.17404,2.17441,1.27816,1.90507
4454,0.145028,0.649441,-1.07399,0.246995,1.17887,704.625,1.0152
4455,-0.474409,0.777449,-1.51705,-0.759553,1.24471,5.38743,1.09542
4456,-0.00922716,0.850138,-1.69816,0.287549,1.24212,5.80259,1.08548
4457,0.355621,0.699044,-1.15112,0.553083,1.41707,11.0442,1.05491
4458,-0.729473,0.734892,-1.76023,-1.00962,0.783406,4.86297,1.10413
4459,0.905221,0.960634,-0.871664,1.65806,1.65827,1.35403,1.77009
4460,-0.617057,0.97968,-1.36328,-1.36311,1.19921,1.39812,1.6858
4461,-1.63718,1.5078,-2.99941,-2.94289,0.875429,1.12843,2.63511
4462,-0.901716,1.26551,-1.96737,-1.96687,1.35075,1.2263,2.05897
4463,0.0870461,0.678776,-1.02671,0.0133667,1.40525,863.175,1.00547
4464,0.582236,1.03476,-1.5674,1.32448,1.32468,1.51847,1.56279
4465,-0.200374,0.698086,-1.40441,-0.230137,1.07694,1460.02,0.997993
4466,-0.770727,0.926178,-1.48073,-1.48055,0.92373,1.4008,1.70583
4467,-0.535806,1.075,-1.39454,-1.39415,1.49316,1.31935,1.82792
4468,0.340678,0.684166,-0.785098,0.323807,1.53014,1594.05,0.998109
4469,-0.0483475,0.784612,-1.03577,-0.396204,1.60157,3.62428,1.14918
4470,0.361786,0.840444,-1.38815,0.822322,1.07924,2.39163,1.25243
4471,0.322721,0.619289,-0.89495,0.446881,1.29389,46.0513,1.0245
4472,-0.416118,0.90322,-1.04056,-1.04028,1.35997,1.60151,1.48628
4473,0.61168,0.751393,-0.958172,0.98466,1.41064,2.70815,1.19478
4474,0.146699,0.784981,-1.46877,0.450949,1.17721,4.5492,1.1083
4475,-0.805131,0.878583,-1.42365,-1.42344,1.04406,1.59076,1.51612
4476,1.09025,1.09598,-0.95526,2.02102,2.02172,1.21829,2.11103
4477,-0.192831,0.738515,-1.67847,0.0540483,0.784208,6.27651,1.08231
4478,-0.0718011,0.728679,-1.08721,-0.30823,1.45215,6.3983,1.07219
4479,-0.256046,0.695087,-0.708513,-0.708048,1.15041,1.76866,1.40286
4480,0.398757,0.669537,-0.87399,0.463823,1.54,1126.9,1.003
4481,0.277447,0.66055,-1.06446,0.468814,1.20434,8.5356,1.05596
4482,0.459017,0.780825,-1.16071,0.833763,1.32312,2.99525,1.1797
4483,0.179249,0.584224,-0.87059,0.151058,1.21536,990.706,0.998217
4484,0.143224,0.69,-1.28373,0.302942,1.21271,33.9324,1.03366
4485,0.448801,0.827849,-1.24018,0.999422,1.06178,1.71072,1.43149
4486,0.241053,0.679323,-1.12488,0.419105,1.2639,15.1106,1.04888
4487,0.233036,0.725421,-1.09305,0.292405,1.43766,1146.96,1.00118
