"user_skill[1,1]","user_skill[2,1]","user_skill[3,1]","user_skill[1,2]","user_skill[2,2]","user_skill[3,2]","user_skill[1,3]","user_skill[2,3]","user_skill[3,3]","user_skill[1,4]","user_skill[2,4]","user_skill[3,4]","user_skill[1,5]","user_skill[2,5]","user_skill[3,5]","user_skill[1,6]","user_skill[2,6]","user_skill[3,6]","user_skill[1,7]","user_skill[2,7]","user_skill[3,7]","user_skill[1,8]","user_skill[2,8]","user_skill[3,8]","user_skill[1,9]","user_skill[2,9]","user_skill[3,9]"
-0.126951,0.505711,0.136769,-1.37709,-2.43091,-2.43827,-0.262221,-0.82549,-1.29464,-2.70863,-1.57507,-1.22793,-0.0277068,1.05052,1.62318,2.55125,-3.57496,-1.47802,0.0654083,-0.814268,-1.25047,-0.711777,-1.92496,-2.67946,-0.343189,-0.421764,-0.581956
-0.85276,0.228338,-0.261916,-1.40771,-2.2025,-2.93111,-0.0754866,-0.894096,-1.6571,-2.79958,-1.38811,-0.854421,-0.0598528,0.757825,0.203109,-0.257529,-2.42349,-0.115006,0.112175,-0.571585,-0.552792,-1.07134,-3.07482,-1.54235,-1.04017,-1.03154,-1.22166
0.759703,-0.679875,0.480836,-2.81111,0.377107,-2.07032,-1.47797,-2.23389,-3.06762,-1.02126,-1.50177,-0.508908,-2.42032,-3.79601,-1.67401,-1.86961,6.48414,-1.80212,-1.64984,-1.65914,-1.47501,0.670437,0.967067,0.168334,-1.41049,1.82216,1.79377
0.876556,-0.757373,0.616206,-2.50558,0.333176,-2.14286,-1.21922,-2.16651,-3.41736,-1.04658,-1.51445,-0.405436,-2.12887,-3.83003,-1.85902,-0.685839,5.50097,-1.56273,-1.69559,-1.65377,-1.53218,0.502125,0.828882,0.0956015,-0.431553,1.41902,1.37598
1.85802,-1.00759,2.1461,-2.36797,0.664901,-1.70361,-1.22753,-2.35612,-3.0003,-0.944002,-1.64362,-0.549862,-2.03373,-4.04766,-1.85782,-5.1226,12.4983,-8.21891,-1.4236,-1.49938,-1.41732,1.14631,1.1498,0.134496,-0.0473635,0.295713,0.0242958
-0.854425,-1.02198,-1.25575,-5.24412,-0.83872,-3.77552,-6.32045,0.460627,-4.27818,-2.54067,-1.67985,-0.854715,-1.03745,-0.923708,-2.16216,-8.18197,2.96183,-0.112026,0.54555,-2.88903,-3.01066,0.210171,-0.943269,-1.56925,-1.17886,1.00689,3.37078
-0.555169,0.897757,0.601346,0.618421,-1.66322,-1.10625,2.73959,-2.08722,-0.0638274,-1.02811,-1.32576,-0.785416,-1.88746,-0.156451,0.0806554,1.49613,-1.45246,-0.559484,-0.534627,0.324163,0.202735,-0.838344,0.870928,1.90021,-0.573992,-0.428641,-0.548083
-1.409,0.275162,-0.388032,0.254616,-1.32757,-1.30427,2.3345,-2.39003,0.504467,-1.18385,-1.52449,-0.441031,-2.2035,-0.27044,0.949921,0.127799,-0.838201,-0.717803,-1.24913,-0.276051,-0.356379,-0.798221,0.43398,1.95474,-0.389407,0.305664,-0.211352
-0.149726,-3.71331,-0.0304664,-3.92037,-1.35481,-1.48795,-4.71787,-0.361967,-3.80316,-2.47184,-1.55526,-1.06355,-0.931405,-1.3996,-4.45836,-0.882435,0.751424,-0.85841,5.93912,5.08565,-5.78239,-0.725448,1.27565,0.206292,-0.108099,1.25358,2.40436
-0.55305,0.156093,2.54918,-2.84895,0.0887136,-3.1418,-4.21351,-0.480258,-4.05679,-1.81609,-0.880515,-0.933248,0.0190084,-1.15746,-3.61048,-0.484712,-0.413541,0.0608876,0.599418,0.401063,-0.529763,-2.78752,1.08511,-4.91418,-0.831251,-1.73192,-1.99148
0.441787,0.404626,0.116183,-4.26902,-0.342098,-3.79399,-1.24349,-0.55935,-4.07329,-2.04197,-2.02524,-0.863221,-2.63467,-0.734438,-0.44833,-1.56595,0.910191,0.724738,-0.68714,-1.51821,-1.07228,0.787106,1.0191,1.12737,-2.67678,-2.06647,-0.896835
-1.03029,-1.01247,-1.94637,-0.33859,0.1145,-0.988034,-1.57047,-2.44441,0.0498702,-3.0187,-1.81708,-1.75962,-1.35528,-3.08546,-3.83201,1.21684,-0.344267,-1.15256,-0.712887,0.655352,-0.225768,-0.0906011,-1.57045,-1.28635,1.84793,1.63469,-0.648741
2.64272,1.71899,3.84266,-3.47451,-1.0904,-3.18682,-1.14792,-0.373012,-8.11257,-1.39735,-2.48554,-0.170392,-3.03959,-0.777604,-3.86262,-1.13555,1.46537,0.386417,-1.68134,-1.7286,0.878669,0.185969,0.460336,0.951488,-1.5254,-0.734628,1.14789
-1.174,-1.68928,-3.85214,-2.06135,-0.856091,-1.38376,0.279356,-1.38667,0.70733,-2.0255,-0.943861,-1.6717,-0.558827,0.00176883,-3.37437,-1.15544,-1.2501,-1.57288,-1.28568,-1.1408,-1.88673,2.5244,-1.34327,-2.3868,-0.545138,-0.150911,-0.828832
0.435808,2.0654,2.05264,-3.10789,-0.168448,-2.88186,-2.71841,-1.03564,-4.61634,-1.65754,-2.19125,-0.271356,-1.70458,-1.74401,-0.4828,0.234036,0.200571,-0.0740697,-0.698874,-0.233461,0.180524,-1.79821,-0.618939,-0.240693,0.204032,-0.50768,0.149001
-0.965155,-0.848154,-0.487018,-1.47569,-0.308331,-1.93871,-1.56968,-6.3398,-2.92345,-1.16035,-1.09968,-1.2438,-3.66149,1.29323,-1.54803,-2.21298,-2.23983,-1.02753,0.077955,-1.90145,-2.43503,0.396753,-0.660755,-1.10682,-1.04996,-0.841464,-1.7555
0.562134,0.332067,0.385311,-0.451194,-1.17788,-2.54711,-2.17194,-2.98967,-3.89482,-2.81597,-1.91006,-0.942448,-2.61193,-0.620651,1.12161,-1.97739,-0.813201,-1.14519,3.72943,1.30708,-0.180049,-2.25051,-5.05915,3.07199,-0.272779,-4.45518,-1.21845
-1.68051,-0.646056,-0.541319,-4.00113,0.657545,-2.48246,-1.61278,0.0191474,-1.65413,-1.65868,-2.52711,-3.28883,-3.25807,-3.09986,-4.99776,1.49788,1.21115,4.59077,-1.99719,-1.41526,-1.30286,-0.354499,0.438574,0.33858,1.19867,0.379967,-0.359223
1.82091,0.694544,-1.05231,-0.638804,-4.51273,-3.66905,-2.71533,-2.5986,-4.07313,-3.17531,-2.71478,-0.292035,-0.718662,-1.1047,0.814267,-1.22176,-0.959917,-1.18761,5.05287,1.42501,-0.0221989,-7.56429,-5.32697,-2.80006,-1.62158,-0.916983,-0.225505
0.234818,-0.115503,-0.357876,-1.84805,-3.3031,-2.14929,-0.679009,-0.113701,-2.71323,-2.41371,-1.75593,-0.165559,-1.97702,-2.15639,-0.352724,-1.3865,-0.775959,-0.0169058,3.87329,-0.0732336,2.24157,-0.920384,-1.34938,-0.564478,0.457246,0.214395,0.246812
1.10174,0.308627,0.421534,-1.78985,-2.9074,-2.82394,-2.1181,0.690724,-2.50443,-3.0478,-1.88619,-0.689809,-2.57834,-2.536,0.187842,-1.45466,-1.07195,-0.840996,2.49393,-2.06747,0.412621,-0.422564,-1.47776,-1.12714,0.224666,0.28642,0.150869
2.15996,0.883492,0.666729,-1.7217,-1.26076,-3.30555,-5.34829,-0.0735441,-4.09583,-2.12063,-2.24143,-1.83621,-3.59236,-3.70369,-1.521,-0.776155,-1.16272,-1.60903,-1.28569,-2.44842,-2.2315,1.16873,1.38856,-1.01698,0.225507,-0.447055,-0.761288
2.06677,0.733612,0.193914,-1.42005,-0.222427,-2.03547,-3.48521,-1.31618,-4.39929,-1.91305,-1.57653,-2.10947,-3.21568,-2.82322,-1.77213,-1.00817,-0.648133,-0.704843,-1.68169,-0.971051,-0.615264,0.72706,1.47312,0.236844,0.57924,-1.17177,-0.696938
-2.12749,1.26214,-5.29445,-2.75023,0.211535,-3.79492,-2.31211,0.089993,-1.13748,-2.23901,-1.88812,-0.601509,-1.53902,-1.29881,-0.957622,-1.01736,0.758976,-0.271676,1.97306,2.35151,1.10646,0.287373,-0.335181,-0.421254,0.528772,0.145683,0.205048
-1.76556,-0.00709761,-4.46731,-4.02307,0.566273,-3.93099,-2.31533,0.0352324,-1.31903,-2.22966,-1.93383,-0.672772,-1.58187,-1.27896,-1.23934,-1.44758,0.866497,0.133409,4.01378,4.13717,2.0407,0.132138,-0.471751,-0.825399,0.153956,0.0546776,0.186505
1.9701,0.810039,1.08467,0.0012632,-1.05562,-1.90689,-3.0627,-0.0807277,-5.64377,-1.2061,-2.05415,-0.163621,-1.04532,-0.0105288,-2.57846,0.769325,-0.992284,-0.35772,-0.404651,-0.215613,0.316529,0.222671,0.889731,0.236477,1.58163,5.01247,-1.32878
-0.45315,-1.53632,-1.78053,-3.88055,-0.309171,-2.11121,-0.07741,-2.22295,0.483409,-1.96266,-1.21502,-1.94037,-4.56139,-5.4629,-2.47409,-2.72094,1.6871,-1.60281,-0.898101,-0.946208,-1.5556,0.298225,-0.950125,0.54154,-0.807446,-1.23829,0.596503
-0.670535,0.103528,1.31378,-0.234003,0.0836295,-1.71898,-2.28006,-0.544972,-5.31532,-1.25293,-1.70811,-0.266118,-0.18007,0.489924,-2.37197,1.34351,-1.77987,-1.00338,-1.30601,-0.837086,0.383393,-2.46643,1.76067,-1.55955,1.52587,3.53423,-0.724022
2.7879,-0.680647,-2.76892,-3.97708,-1.11458,-2.08954,-3.66972,-2.1247,-1.56787,-1.58617,-0.460646,-1.90469,-2.81437,-3.49775,-1.16881,-2.18949,0.35642,0.608773,0.681473,0.17491,-0.623133,2.44052,-2.5056,0.704428,-2.31974,-2.70838,-0.621342
6.11896,-3.54253,-6.52474,-3.41211,-0.816485,-1.72192,-2.30498,-2.57016,-1.1552,-1.3469,-1.10685,-1.64725,-1.82409,-3.19592,-0.405355,-1.08611,0.12161,0.920011,1.11754,0.592185,-0.350953,2.71425,-2.23637,2.55308,-3.18526,-2.61807,-0.787612
-0.567128,-0.618638,-1.59014,-2.07282,-0.844594,-0.734398,0.28221,-1.72182,-1.98599,-1.57161,-1.60885,-1.538,-1.5967,-2.54907,-1.43923,-0.863009,-3.14162,3.79105,-6.52844,-0.301422,-2.4001,0.1589,0.29905,2.46056,-2.28332,-4.20915,-2.71169
1.01769,-2.44214,-0.887221,-2.56968,0.859972,-2.72088,-2.8979,-2.50851,-3.09827,-1.53643,-1.30049,-0.750617,-2.00148,-0.870396,0.906623,-1.23901,-1.28397,-1.75947,1.85397,0.626905,1.06792,0.581302,2.31645,-2.13508,0.365581,-0.291099,-0.32889
-1.58461,4.0374,-0.602574,-1.39645,-1.26162,-2.70392,0.824332,-0.113743,-0.800624,-1.49218,-1.39955,-0.797483,-2.8469,-1.03785,-4.43839,-0.366645,-0.273694,-0.879227,-1.60819,-1.11935,-1.18606,-0.1688,-2.04558,2.34866,0.923424,-1.16898,-2.28428
-3.2155,6.49197,-4.51841,-1.01543,-1.44923,-3.43235,0.0835646,-0.739686,-0.417616,-1.4269,-1.09349,-1.12995,-4.69494,-4.14751,-2.98157,-0.26229,-0.652195,-1.25915,1.11629,0.541269,-0.315027,3.05813,-2.80878,1.06467,1.78584,0.785075,1.45954
-1.50429,-1.20364,-0.344162,-1.66647,-1.18568,-2.99714,-0.841297,-1.09296,-3.23582,-2.44042,-1.60896,0.180499,-0.0655219,-3.26348,-1.79398,0.0853792,-1.33654,-0.835122,-0.207061,-0.702478,-0.936956,0.845176,-0.904289,0.846798,0.150174,-0.555966,-2.00387
-0.423471,-0.632023,-1.15121,-0.484415,-0.426736,-2.14012,0.987593,-1.64229,-2.12398,-2.53434,-1.49625,-0.486317,-1.45882,-1.22289,0.619304,-1.94958,-1.5528,2.43073,-1.43875,-0.521173,-1.42433,-0.88722,-1.30025,-1.05262,1.39757,0.923462,0.43782
-0.908847,-1.34372,-2.20276,-0.174226,-0.747301,-2.52227,1.45034,-1.48568,-2.04299,-2.34469,-1.25372,-0.45608,-1.11542,-0.591489,1.11398,-3.73839,-3.00933,4.75591,-0.836714,-1.16191,-1.11648,-1.01789,-1.05369,-0.811728,2.03207,1.78123,1.98574
0.153064,0.509659,0.873313,-3.9292,-1.76041,-3.05619,-3.99275,-1.16374,-2.47093,-1.4782,-1.59491,-1.16426,-2.51691,-2.82074,-4.0408,-0.283171,-0.271087,-1.35216,-1.54417,-1.15127,-1.59387,1.36835,1.27558,1.2733,-1.60567,-1.24334,-1.42076
-0.755516,3.97797,-2.20434,-3.35788,-0.0459907,-2.16207,0.694896,-0.583573,-0.12545,-0.662857,-1.22898,-1.44502,-5.60113,-2.57747,0.955207,0.601269,-0.0551121,0.0265941,-4.33314,-0.755665,-2.11767,-0.842551,0.350806,1.12294,1.83845,1.76698,6.8733
-0.912853,5.46992,1.0974,-3.6325,0.362911,-1.4541,0.472031,-0.813644,-0.967986,-0.73397,-1.28151,-0.94871,-4.12298,-1.89081,1.67025,0.920603,0.33172,0.439789,-9.21914,-0.940728,-5.76871,-0.783481,0.303407,0.377006,1.95907,0.278834,1.66461
1.35881,0.880305,1.0424,-1.96559,-3.87107,-2.12862,-5.09439,-2.91622,-5.7167,-3.08501,-2.1291,-0.758574,0.0153843,-0.800093,-1.76905,-1.46126,-1.12946,-2.18002,0.994276,0.867242,0.75256,0.950277,0.986587,-0.490963,-0.251375,0.94172,-0.629538
-4.64962,-1.92526,-1.64369,-2.02956,-1.73895,-2.21337,1.47483,-0.634592,-0.341797,-0.503954,-1.07921,-2.1957,-1.96555,-1.40578,-2.76246,1.28621,0.247329,1.26848,-0.398753,-1.50713,-0.624213,-2.59299,-6.31896,1.42356,0.0378949,-0.989168,0.0340933
0.0282428,-1.96063,-0.165328,-1.25152,-1.9632,-4.90694,-3.67702,0.100393,-3.22938,-2.50464,-1.24419,0.143562,-3.72999,0.836059,-4.79465,-3.51798,-2.13523,1.39221,0.836101,0.107837,1.4958,0.19061,0.26526,0.0594726,-3.64344,-0.00279079,0.483496
-0.423539,1.28566,-1.93771,-4.01473,-2.04831,-1.70183,0.194574,-3.77633,-5.3608,-1.62828,-2.77955,-2.14115,-4.42798,-4.27765,0.314078,2.07248,1.14468,-1.35095,-0.900535,-0.92357,-1.38265,1.31031,-2.33686,-1.3218,0.0487159,-0.273275,-0.334857
1.21582,0.834978,0.659666,-3.41518,-3.18735,-4.28546,-5.17847,-3.88344,-0.69322,-2.43776,-1.38276,-1.23476,-1.6588,0.715254,-3.332,-3.243,-1.5473,-1.26246,-0.967339,-0.820909,-0.190154,-0.0172297,-0.145137,0.55199,-3.62112,0.754988,-1.67171
-1.0044,-1.0586,-1.09598,-3.91629,-2.6794,-1.69976,-0.852933,-2.57208,-5.68375,-1.963,-1.77707,-1.18305,-5.0333,-7.21401,0.198992,0.170631,0.141788,-0.411513,-1.34728,0.864312,-1.68803,0.237692,0.301218,-0.613219,1.50727,-0.074719,0.605508
-1.90476,0.903053,0.412579,-2.7175,-3.68747,-1.74144,-0.323032,-2.28278,-0.830356,-2.59944,-1.75787,-1.01152,-7.78854,-3.00512,-1.34435,-0.697775,-2.93979,-1.43842,-0.979631,-0.814773,0.52071,-6.68202,2.76951,-1.2163,-1.39538,-0.992665,-1.2838
-1.02336,-2.5045,-2.3918,-2.52769,-1.58485,-2.48841,-3.17518,-4.73091,-2.52118,-1.8462,-1.85156,-1.2254,-8.69664,-3.70757,-2.68158,0.283209,-1.38668,-0.293708,0.393888,0.295508,0.69992,0.674856,1.13076,0.233027,-0.305319,-1.10862,2.84824
0.0733082,1.17891,1.83767,-2.6429,-2.95543,-3.83691,-1.3697,-1.04868,-3.42556,-1.89371,-1.46082,-1.29817,1.1533,-1.34378,-1.74954,-1.33551,1.68215,-0.661385,-1.96635,-2.07664,-2.38227,2.0777,-2.31809,2.02251,-1.1938,-0.677256,-0.487168
-0.387532,-0.933968,-1.57935,-2.11062,0.710342,-1.29724,-2.66781,-1.68916,-2.60157,-1.39926,-1.54003,-0.972852,-7.94102,-2.6659,0.334212,0.668221,-0.833776,-0.804107,-0.212105,-0.204547,1.33015,-0.0553748,0.689153,-0.180117,1.73034,1.26076,0.637018
-1.37379,-0.110005,1.32503,-2.43897,-1.52865,-3.8872,-0.943679,-1.0465,-3.05129,-2.18616,-0.954817,-0.808679,0.742673,-3.38096,-3.91717,-0.331973,-0.172855,-0.328004,-2.25403,-2.61357,-2.72763,-0.293098,0.348801,0.611689,-1.38733,-2.018,-1.57448
-0.222106,-0.543937,-1.0018,-2.17294,0.450916,-1.15756,-1.07242,-1.4899,-2.25091,-1.45906,-1.87216,-1.48944,-6.26899,-2.38254,0.200613,1.07735,0.728195,0.165488,1.58536,1.76353,1.79124,0.0351755,-0.237578,-0.716379,-0.916095,2.2676,2.65607
-0.798262,-0.264391,0.148531,-3.94108,-1.80635,-3.41916,-1.5948,-0.696603,-1.99567,-1.83318,-0.620936,-0.678017,0.580906,-0.724992,-2.63491,-0.970717,1.25044,-2.2233,-2.82446,-3.35308,-3.43598,0.368578,0.0928982,0.585828,-2.62867,-2.34786,-1.33885
0.969873,-2.92023,0.784428,-5.80164,-0.28794,-0.860569,-0.76768,-3.28486,0.472996,-2.30567,-1.35285,-0.522793,-1.12443,-1.52863,-2.6443,0.458836,0.106971,-0.282518,-1.1097,-1.63906,-2.8381,0.514232,2.43525,-0.249248,-3.37119,-5.29787,-0.0678938
-0.609938,-0.0479627,-0.389299,-0.0445229,-1.91541,-3.74846,-1.78163,-1.46302,-5.6256,-0.583781,-1.43228,-1.48638,-1.38589,-2.34971,-0.824633,1.07424,-0.621427,-0.0754314,1.2558,0.655287,2.82551,-0.251702,-0.892062,-0.15761,0.229907,0.224896,-0.616367
-0.833155,-0.222193,-0.54421,-0.893334,-1.98259,-3.02569,-2.0445,-0.0100939,-5.44802,-0.826435,-1.07238,-1.03357,-2.63553,-1.56172,-0.17743,-0.2288,-1.13814,-0.636144,1.77597,0.601452,0.0599053,-0.838331,-0.967444,-0.664945,-0.513452,0.00466953,-1.24159
-1.26832,-1.07003,-1.21959,-2.2087,-1.21198,-1.08799,-2.89696,-0.450465,-4.40302,-1.27293,-1.6368,-1.21344,-3.58827,3.23521,-1.29183,-0.945694,-2.95212,-1.20901,-1.78342,0.859908,0.700147,0.246043,-2.42602,0.864317,3.48381,2.51642,-3.55163
-2.64004,0.544681,3.2996,-3.09377,-0.489125,-1.69,-6.47675,-1.05176,-3.06841,-2.2508,-0.88986,-0.782487,-1.08277,-1.83209,-2.42008,2.48224,-2.25448,-0.776609,0.176189,0.731058,3.92436,0.342208,1.2349,0.328626,-0.74049,0.0274559,-0.510859
-0.159319,-0.686478,1.50647,-4.32874,-1.02013,-2.4758,-4.50455,-1.46758,-4.04939,-1.72099,-0.800918,0.205965,-1.30273,-3.80395,-2.03463,-0.602268,0.271896,-0.0590878,-0.392824,-0.436661,0.284326,0.86773,1.32242,0.720517,0.720891,-0.158631,0.330351
0.327557,-0.0710562,1.24158,-4.32706,-1.14391,-2.59527,-4.57724,-0.589143,-5.11904,-1.9094,-1.40466,-0.00908601,-1.36769,-3.54852,-2.07247,-1.0463,-0.556149,-0.779289,0.567106,1.13151,3.26429,1.24889,1.33495,0.991234,0.860189,0.0812916,0.610478
0.162689,-0.713065,-2.27666,-0.465072,-0.944481,-1.91741,2.31967,-2.99791,0.704165,-1.61327,-1.13852,-0.779849,-2.92489,-2.14613,-3.53052,0.102491,-0.061978,-0.296302,-2.34938,-1.84998,-1.42508,-1.91978,-2.80522,-2.33656,-0.922247,0.187239,0.0783595
1.46806,-0.108651,0.579638,-1.84086,-1.96724,-2.76975,-2.84765,-4.8363,-3.3141,-1.30456,-1.27589,-1.62744,-0.988654,-1.9505,0.956313,-1.34492,-2.28686,0.785431,-0.541364,0.0499737,-1.82231,3.24221,0.213264,-0.162177,-0.708832,-1.44371,-0.393166
-0.691386,-1.64523,-0.29216,-0.758697,-0.352083,-2.86339,-3.10023,-3.96463,-1.63576,-2.23076,-1.36901,-1.32078,-2.21558,-3.02214,2.44699,0.5743,-0.0607062,-0.101326,1.5401,0.321325,-0.167009,-0.493807,-2.25218,-0.908023,2.01962,-0.928712,1.33645
-1.97482,-0.789083,-1.4489,-2.69212,-0.221183,-2.18692,1.1898,-2.99618,-0.0958066,-2.41408,-1.04306,-1.52453,-2.73606,-0.636315,-1.92793,3.03485,5.87111,-4.1836,0.976537,-1.66267,-1.29656,-0.625342,-1.68504,-1.07195,0.649882,-1.90319,-1.01499
-0.220016,0.222012,1.42318,-0.650369,0.0613441,-2.47109,-3.4581,-1.7028,-5.06305,-1.67247,-1.56826,-0.460311,0.0890036,-3.60434,0.95126,0.302474,0.289571,-0.231072,-1.51893,-1.34092,-2.5652,1.10514,1.25456,1.6388,0.0593413,-0.616112,0.149055
-1.55424,-0.714306,-0.3369,-2.25955,-1.87302,-2.23255,0.427313,-0.799008,-3.51467,-1.59839,-1.18381,-1.48737,-4.7183,-0.245036,0.0265216,-1.97061,3.6646,0.0945872,0.0262275,3.8675,1.32231,1.41724,1.34094,2.04709,0.309767,1.50169,0.400855
-1.38309,-0.594233,-0.146746,-2.16506,-1.92103,-2.29326,0.315172,-1.03277,-3.54018,-1.56383,-1.15743,-1.54711,-5.18379,0.00544032,0.13003,-1.86527,4.87651,0.624022,0.0402917,4.48722,1.50477,1.21486,1.27203,2.22932,-0.0472874,1.55649,0.261773
1.16364,0.0683907,-0.643055,-2.27852,0.8685,-1.91215,-2.9769,-0.860109,-0.30922,-1.76326,-1.75605,-0.30064,0.154796,-2.03856,-2.38265,-1.74732,-1.27898,-0.824944,-0.296282,-2.0705,-1.4651,-1.14575,-1.48049,-1.72875,-0.0706265,-2.3198,1.38026
-1.92314,-1.86675,-1.29263,-2.96649,-0.113357,-2.32304,-0.480581,-0.778271,-7.23589,-1.74591,-0.472626,-0.741187,-5.27852,0.471609,-1.51333,-0.317661,0.596261,-0.281543,-1.34986,-1.15872,-0.0191128,-1.20576,1.77615,1.88521,0.204034,0.155246,-0.906546
-0.734339,-2.78862,-1.34654,-3.15209,0.220837,-4.39125,1.90312,-0.230057,-3.16499,-2.2622,-1.40256,-1.10703,-2.93337,-2.57731,-3.43495,0.643762,-0.92362,-1.79744,-3.57498,1.25128,2.15994,-1.46541,0.594641,-2.74229,1.51077,0.968149,0.596678
-0.365848,-1.1118,-1.37873,-1.39054,0.476037,-1.64782,-0.0732684,-0.694232,-0.827617,-1.71339,-1.76839,-0.267078,-3.95257,-1.55969,-3.61158,2.70928,2.07213,1.62303,-1.11019,-0.38075,-0.0881429,0.211355,-0.0239977,-1.36706,-1.71551,-0.584255,-1.01561
-1.31925,-0.929496,-0.00580459,-2.67381,-0.25767,-2.3746,-1.83643,-1.13315,-3.89476,-1.46505,-1.52417,-1.65471,-1.40084,-0.280874,-0.182519,-1.24236,0.0128691,-0.822759,-0.585737,-2.92803,-3.02399,0.964488,0.459465,1.20883,0.544301,0.245917,0.805439
-2.08512,-1.89325,-2.03252,-0.945611,0.00680859,-0.987405,-0.451568,-2.80263,-1.19303,-2.22703,-1.44977,-0.298935,-2.15574,-1.52761,-0.607652,1.28366,1.14077,0.501755,-1.23017,2.34836,-0.519698,-0.0456392,-6.61887,-3.99435,-6.15033,0.00342487,5.6002
1.04959,0.0483598,-2.02744,-1.23304,-0.872388,-1.41215,-1.84418,-2.24406,-0.15441,-2.3623,-1.05562,-0.145286,-2.58349,-1.56272,-1.33577,2.61617,-0.247405,-0.55023,-3.01659,-0.992862,-1.54565,1.42257,0.259858,0.820873,0.508521,0.54623,0.80235
-1.9998,-1.62128,-0.593056,-1.37248,-2.0461,-2.56533,-1.27639,-0.191586,-4.25776,-1.77959,-0.916199,-0.941998,-1.8115,-0.832349,-1.44439,-1.11706,0.748826,-0.250057,0.231273,2.70937,-2.27152,-1.69641,-0.740998,-1.32548,-0.00326457,0.184328,-0.729354
-0.598102,-0.945433,0.363285,-2.55513,1.116,-2.75356,0.758437,-2.74821,-1.14844,-2.27984,-2.25225,-1.01864,-1.64462,-1.2371,-3.26316,1.89039,-1.65881,2.45898,0.511067,-0.298776,0.599091,0.775996,0.689944,-0.456857,-0.351091,-0.83701,0.373629
-0.370817,-1.55499,-0.882398,-0.746565,-1.63327,-1.02383,-2.38418,0.0384494,-2.23018,-1.88462,-1.3421,0.443738,-2.94283,-0.767943,-1.72471,0.562425,0.600755,-0.649063,-3.13375,-1.55457,-1.23757,-0.0181277,2.09568,2.20518,0.754329,-0.549262,-1.63685
-0.0283809,0.677841,0.701759,-2.83939,1.21214,-3.15211,0.562159,-0.935455,-2.97228,-3.03653,-2.25208,-1.54277,-0.427898,-1.051,-0.702812,-0.267621,-0.700689,0.231745,3.4759,0.573873,0.54905,2.53035,1.958,1.93314,-0.957185,-0.261052,0.982968
-3.81193,1.18436,-0.507126,-1.18055,0.236072,-2.45533,-0.377531,-0.277572,-3.34225,-1.14014,0.640575,-0.818203,-1.96151,0.0104877,-0.915039,1.74464,0.400165,-1.71142,-2.96131,-2.40029,-2.00236,-0.761157,-2.09823,1.05111,1.76527,-2.34985,-4.24604
3.79303,1.76521,0.589924,-2.08297,-1.81978,-1.21644,-1.8738,-1.80099,-0.332999,-1.94933,-3.09161,-1.7785,0.548749,-0.913659,-2.44926,-6.03797,2.874,4.47914,3.09387,1.66812,0.877985,0.169618,0.111231,-0.382414,-1.59223,-0.362495,0.912609
-1.86632,-1.70221,-1.9335,-1.6322,-0.50946,-2.76638,-0.0726613,-3.52659,-3.10552,-0.538354,0.694673,-0.101621,-5.25676,-0.235479,0.203274,1.49936,-0.585433,-2.72983,-3.23269,-2.50703,-2.03006,0.0221086,0.0667514,1.12788,4.0273,-1.54975,-4.16969
-2.19614,-2.03666,-2.00408,-1.23907,-0.225519,-2.2964,-0.324206,-2.22508,-1.7707,-0.639576,0.570162,0.309222,-3.7257,-0.787726,0.66108,2.03397,-0.472193,-1.95179,-2.05505,-1.8692,-1.22807,0.757991,0.023596,2.20132,2.00896,-2.78327,-4.75464
-0.723291,-0.0918667,0.427489,-1.60477,-1.88301,-2.31939,0.266239,-2.93297,-3.16525,-2.11284,-2.36748,-1.34444,-4.28661,-2.26323,-2.48777,-0.859934,3.14078,0.45212,-0.813491,-1.03269,-0.118013,0.453763,-0.621039,-1.54736,0.201466,0.523262,-0.00448446
0.0627574,-2.78659,-0.625717,-1.09854,1.61362,-2.34799,-1.46999,-2.01966,-1.10673,-1.29279,-0.983349,-0.977919,-0.352959,-1.14132,-0.228663,0.594279,-3.2718,-2.1427,2.68785,1.14935,-0.267024,-5.49727,-4.41526,4.60481,-0.865065,-0.967917,-1.52808
-1.37201,4.95135,-0.0288908,-1.96081,-1.90021,-1.67262,-0.977692,-0.477631,-3.9082,-1.72794,-1.29365,-0.369003,-2.29549,-1.82896,-1.61637,-0.551045,0.259533,0.836319,-2.80312,-2.32316,-0.661323,1.10205,0.556731,-0.914265,-0.17111,-0.488981,-1.31285
-2.59497,-1.72393,-1.40631,-1.40317,0.912814,-3.55909,-1.82988,-1.11614,-1.7291,-0.939537,-1.48564,-0.944946,-2.24925,-5.18677,-2.70924,-0.630498,-0.458315,-2.26926,0.3044,0.102924,-1.86829,-3.29276,3.14942,6.05545,-1.39928,-2.12434,-2.47798
-7.14243,2.14927,-2.25874,-4.20549,-1.58039,-2.58756,-2.37139,-2.8162,-1.54727,-1.01614,-1.87984,-0.692073,-0.411164,-3.87782,-2.50196,-1.06695,-0.678253,-0.330602,0.663566,-0.648129,-1.72768,0.881111,-0.723187,-0.769051,-0.145089,-0.225353,-1.05031
-2.18998,-0.90626,-1.55444,-2.97882,-1.75896,-2.41101,-3.54814,-3.52901,-2.12762,-0.589182,-1.12012,-0.328978,-2.70467,-0.824277,-3.16556,-0.108209,1.35673,2.82085,0.775578,-0.215948,-1.19101,1.76209,1.1651,0.840637,-2.52262,-1.5994,-2.20238
