gamma_base,alpha,beta_time,mu_log_time,sigma_log_time
0.191304,0.7165,0.959662,5.83217,0.989079
0.186761,0.728703,0.998748,5.82819,0.989615
0.19205,0.72119,0.960529,5.82828,0.986886
0.190891,0.733979,0.963422,5.83294,0.991734
0.197603,0.748972,0.980777,5.81555,0.991228
0.187998,0.731197,0.835011,5.83691,0.993104
0.190833,0.727419,0.974465,5.83186,0.980217
0.197095,0.739634,0.986104,5.84241,0.993847
0.189621,0.714368,0.931125,5.83428,0.991153
0.195488,0.736568,0.929216,5.83992,0.988557
0.193363,0.717366,0.921325,5.83325,0.985479
0.189801,0.731859,0.903151,5.82623,0.993796
0.195313,0.724628,0.947259,5.83163,0.985297
0.1871,0.729626,0.927187,5.83997,0.988913
0.192336,0.729861,0.907166,5.84336,0.990114
0.19193,0.741464,0.921517,5.83537,0.983448
0.187794,0.712418,1.00166,5.83285,0.989455
0.195461,0.730341,0.890931,5.82989,0.979919
0.199116,0.723502,0.983001,5.83973,0.993467
0.194615,0.724516,0.818622,5.84419,0.983865
0.19422,0.721644,0.991393,5.83615,0.981761
0.194128,0.723428,0.952944,5.83818,0.982623
0.192584,0.723917,0.947636,5.83292,0.990942
0.193331,0.731891,1.02301,5.83051,0.994011
0.19506,0.730238,0.865426,5.8291,0.981054
0.194623,0.725535,0.911601,5.82708,0.994183
0.193917,0.73099,0.889792,5.83747,0.991971
0.196482,0.734335,0.891896,5.83932,0.980979
0.195318,0.73554,0.834437,5.83582,0.989359
0.194574,0.721246,0.93301,5.83576,0.981327
0.190009,0.733869,0.851148,5.83674,0.985645
0.190119,0.729099,0.868123,5.82146,0.987295
0.196033,0.712321,0.939323,5.81994,0.98916
0.193428,0.728224,0.838014,5.83563,0.992352
0.193583,0.722481,1.0063,5.82617,0.990613
0.191658,0.7285,0.914887,5.84136,0.98364
0.193481,0.724557,0.909712,5.83001,0.982413
0.198833,0.723468,0.923764,5.83237,0.980552
0.193669,0.726735,0.960441,5.83177,0.985497
0.199335,0.711715,0.919013,5.83406,0.997489
0.194016,0.73735,0.931083,5.83597,0.989629
0.194017,0.728679,0.981326,5.82965,0.985326
0.197476,0.71364,0.926126,5.82719,0.98999
0.195967,0.733516,1.02422,5.81844,0.979297
0.191696,0.733337,0.853211,5.82818,0.99127
0.190378,0.71986,0.901926,5.83362,0.983223
0.196056,0.731772,0.868525,5.83982,0.983924
0.190716,0.729779,1.02233,5.83721,0.988759
0.190589,0.724875,1.01663,5.84742,0.991465
0.198441,0.739838,0.901989,5.84431,0.980995
0.19351,0.722723,0.932384,5.82763,0.990427
0.193378,0.718005,0.884484,5.83086,0.986616
0.193252,0.742117,0.875462,5.82972,0.988541
0.190023,0.718252,0.983469,5.83751,0.988433
0.19881,0.74013,0.880109,5.82968,0.983085
0.185683,0.725083,0.99579,5.83411,0.977949
0.193137,0.739793,0.884623,5.83922,0.985866
0.195748,0.727845,0.870561,5.83693,0.993323
0.199013,0.715842,1.01524,5.8238,0.983341
0.188485,0.724829,1.00306,5.84544,0.98505
0.194022,0.722288,0.838667,5.83808,0.981457
0.196609,0.732559,0.917268,5.82425,0.991675
0.194205,0.731531,0.895059,5.83188,0.991739
0.190389,0.740555,1.01335,5.82451,0.986365
0.19215,0.730192,0.921992,5.82492,0.98649
0.191026,0.735456,0.976627,5.82712,0.976536
0.194658,0.747316,0.8746,5.83207,0.988087
0.187602,0.739748,0.903306,5.83401,0.992832
0.184357,0.724652,0.980776,5.83104,0.9888
0.191582,0.744211,0.942973,5.82906,0.989198
0.194471,0.732638,0.905921,5.83516,0.987252
0.191979,0.733976,0.956951,5.82351,0.982548
0.190331,0.73841,0.944217,5.83098,0.986443
0.190734,0.717097,0.965229,5.82271,0.981645
0.195729,0.722662,0.916207,5.83427,0.985942
0.19032,0.708974,1.00492,5.84001,0.990477
0.195839,0.731678,0.958385,5.82479,0.990324
0.196372,0.717702,0.951691,5.83385,0.996076
0.19179,0.743995,1.02928,5.83242,0.990407
0.187311,0.724708,1.05141,5.83188,0.984206
0.195828,0.713098,0.96126,5.83099,0.981017
0.190975,0.748676,0.974209,5.828,0.987135
0.191032,0.709271,0.921403,5.84753,0.98798
0.190617,0.720748,0.995267,5.83616,0.99028
0.190154,0.728034,0.87379,5.83131,0.99375
0.193574,0.726892,0.907875,5.83712,0.989707
0.190687,0.735656,0.909091,5.827,0.980676
0.195212,0.72559,0.910767,5.83517,0.986683
0.19875,0.715143,0.959916,5.83093,0.989404
0.191437,0.728005,0.885922,5.83951,0.987763
0.193756,0.726813,0.929025,5.8289,0.987514
0.194356,0.724582,0.910168,5.82942,0.98641
0.202167,0.729744,1.03489,5.83772,0.989679
0.194733,0.729318,1.00614,5.83042,0.996983
0.194864,0.74307,0.938681,5.83477,0.991654
0.182645,0.740722,0.941492,5.83306,0.982458
0.187995,0.723034,0.994503,5.83413,0.986932
0.186995,0.722673,0.875032,5.83068,0.979724
0.195671,0.713704,0.916866,5.83,0.988111
0.193564,0.729953,0.99178,5.82487,0.986882
0.195837,0.724194,0.866876,5.82769,0.988699
0.202299,0.729636,0.913041,5.82699,0.988818
0.189683,0.728832,0.948774,5.8395,0.997034
0.191611,0.715026,0.892476,5.83534,0.984502
0.188531,0.73137,1.04671,5.82546,0.998937
0.19062,0.736319,0.948942,5.8337,0.98435
0.19088,0.714056,0.910986,5.83621,0.987704
0.188016,0.745104,0.935297,5.83775,0.989919
0.189158,0.724831,0.897458,5.826,0.98534
0.195331,0.732058,0.916842,5.83745,0.99028
0.190019,0.732795,0.931618,5.82933,0.982136
0.196361,0.734699,0.861539,5.82921,0.990496
0.193104,0.72856,0.948928,5.83986,0.988414
0.194441,0.718684,0.926329,5.83268,0.994116
0.191017,0.741816,0.993876,5.83633,0.987708
0.192386,0.721744,0.87562,5.83565,0.986024
0.194937,0.735113,0.92076,5.82794,0.991222
0.193322,0.736253,0.991802,5.84428,0.991294
0.18677,0.716745,1.00971,5.82942,0.990594
0.196183,0.715587,0.95967,5.82573,0.980848
0.19422,0.728806,0.93909,5.83883,0.993487
0.195183,0.736137,0.880018,5.83387,0.985579
0.19522,0.737571,0.89391,5.82942,0.988776
0.187298,0.756785,0.922449,5.82573,0.990376
0.193753,0.730414,0.964737,5.83624,0.994708
0.191425,0.723686,0.903888,5.8323,0.983654
0.195173,0.721977,0.917637,5.83899,0.983256
0.193915,0.727681,0.911754,5.83177,0.986566
0.192078,0.71889,0.89405,5.82631,0.985423
0.187934,0.711797,0.929666,5.83562,0.988845
0.193591,0.71774,0.92327,5.82606,0.989228
0.193674,0.731267,0.965792,5.83279,0.987418
0.189223,0.726327,0.908131,5.82779,0.984061
0.199403,0.721414,1.06303,5.83284,0.984733
0.194775,0.738062,0.885929,5.834,0.994936
0.19009,0.746819,0.963454,5.82632,0.991754
0.189433,0.735046,0.922144,5.82606,0.984978
0.192722,0.731984,0.976047,5.85097,0.987065
0.193266,0.731943,0.957251,5.83735,0.989395
0.195091,0.739686,0.929896,5.83504,0.98903
0.188535,0.7416,0.956121,5.8304,0.982426
0.196576,0.732463,0.994057,5.83601,0.990121
0.192408,0.749992,0.977753,5.8247,0.986116
0.192952,0.724864,0.991825,5.83849,0.9876
0.192581,0.733404,0.893294,5.82951,0.991828
0.194614,0.730299,0.931938,5.83546,0.988657
0.185981,0.740595,0.99372,5.82689,0.979661
0.185876,0.722957,1.02053,5.83503,0.991102
0.19239,0.725696,0.985119,5.83061,0.99018
0.197666,0.705487,0.907075,5.83796,0.990339
0.191518,0.734678,0.97566,5.84361,0.979981
0.1871,0.714219,0.962041,5.83239,0.992514
0.193736,0.726734,1.01566,5.83899,0.986053
0.196983,0.71667,0.947826,5.83803,0.98489
0.200861,0.723229,0.912638,5.84089,0.989344
0.190891,0.717747,0.899244,5.82977,0.991557
0.194268,0.721601,0.935676,5.83957,0.989926
0.191853,0.734356,0.981187,5.8323,0.987829
0.196,0.714169,0.959761,5.82508,0.986329
0.188501,0.72897,0.991338,5.83184,0.991688
0.192091,0.717595,0.965775,5.82991,0.98631
0.198797,0.727108,0.864198,5.83355,0.991047
0.193764,0.726238,0.935426,5.83005,0.995635
0.194916,0.742284,0.981816,5.82755,0.992682
0.198062,0.729409,0.915652,5.82243,0.991825
0.188503,0.731299,0.995614,5.82898,0.991019
0.186324,0.724987,0.916497,5.82963,0.988265
0.193721,0.728937,0.863519,5.82795,0.990495
0.192823,0.733553,0.848872,5.83197,0.989586
0.190489,0.732414,0.924136,5.8293,0.983918
0.189364,0.73753,0.89111,5.82557,0.986901
0.198198,0.734502,0.848907,5.82775,0.987845
0.193012,0.733117,0.870426,5.83105,0.991455
0.188239,0.715076,0.904278,5.83012,0.985977
0.191563,0.719155,1.03188,5.82887,0.991951
0.189664,0.732818,0.850902,5.82646,0.994861
0.193961,0.722592,0.959915,5.83525,0.985463
0.195861,0.734002,0.942205,5.82457,0.993683
0.18869,0.726836,0.997245,5.83502,0.979895
0.192719,0.733679,0.97011,5.83603,0.982038
0.194183,0.742495,0.844063,5.83636,0.982414
0.19508,0.739966,0.890222,5.83162,0.990958
0.189333,0.70734,0.946825,5.82664,0.986086
0.193544,0.722485,0.891016,5.82906,0.983936
0.191264,0.718195,0.921533,5.84101,0.980912
0.19332,0.729423,1.03607,5.83716,0.988295
0.189091,0.723446,0.906236,5.84358,0.981908
0.183225,0.739106,1.02238,5.83089,0.986661
0.194035,0.735005,0.952699,5.83387,0.989378
0.188272,0.719965,0.997336,5.83013,0.987659
0.197659,0.732093,0.907601,5.82608,0.988436
0.189846,0.740544,0.851172,5.82953,0.986167
0.184028,0.726848,0.937559,5.82986,0.984572
0.196626,0.7347,0.823251,5.82264,0.98745
0.195101,0.73223,0.948964,5.82415,0.989336
0.192787,0.725898,0.950399,5.84065,0.985464
0.194149,0.732503,0.893007,5.82979,0.983414
0.190382,0.738667,0.893746,5.83901,0.988133
0.196869,0.728147,0.904841,5.83147,0.989592
0.190525,0.71158,0.864253,5.83552,0.986389
0.193662,0.724047,0.90825,5.83584,0.98794
0.190472,0.718766,0.987438,5.8379,0.98487
0.191702,0.743423,0.965969,5.8453,0.988114
0.191061,0.715338,0.930043,5.84675,0.985876
0.192207,0.722449,0.913036,5.82601,0.995013
0.188886,0.729672,0.970464,5.84209,0.991373
0.191376,0.728521,0.815404,5.82924,0.981583
0.198487,0.722123,0.968524,5.83889,0.981811
0.194562,0.730996,0.88476,5.82977,0.98471
0.189901,0.734854,0.953732,5.83832,0.984412
0.195865,0.740641,0.934169,5.83137,0.985211
0.189448,0.719581,0.886328,5.83456,0.983927
0.187749,0.730976,0.931054,5.8416,0.989386
0.194682,0.725683,0.921263,5.83679,0.985127
0.199402,0.72285,0.982454,5.83266,0.987355
0.198242,0.721092,0.99091,5.82883,0.991433
0.191542,0.72956,0.933563,5.82941,0.987353
0.193296,0.739925,0.974196,5.83524,0.989179
0.195301,0.741214,0.97463,5.82756,0.987838
0.196387,0.729213,0.908448,5.8349,0.98136
0.192088,0.732875,0.900876,5.83283,0.984855
0.192922,0.736425,0.958605,5.83119,0.980172
0.188849,0.726043,1.00341,5.83124,0.991993
0.191169,0.728619,0.943878,5.84629,0.985319
0.188022,0.722839,0.969743,5.83355,0.98622
0.191329,0.723712,0.900359,5.8234,0.989612
0.188852,0.737461,0.90762,5.83484,0.985476
0.190394,0.714723,0.89925,5.83126,0.98446
0.188325,0.727883,0.88442,5.83318,0.984878
0.199778,0.730902,0.87863,5.83142,0.991738
0.188931,0.745444,0.991134,5.82764,0.992312
0.185367,0.742969,0.884742,5.82344,0.99193
0.190208,0.727944,0.980771,5.84464,0.989349
0.193773,0.705389,0.944603,5.83482,0.983632
0.198035,0.741231,0.858759,5.83597,0.990953
0.192795,0.72131,0.973278,5.82827,0.985259
0.197029,0.72613,0.93391,5.82696,0.992916
0.192928,0.71985,0.909219,5.82976,0.987585
0.191176,0.734798,0.867435,5.81836,0.982237
0.195063,0.735917,0.892906,5.83099,0.986847
0.193588,0.735298,0.860281,5.82785,0.98856
0.187861,0.728407,0.96684,5.83359,0.988742
0.199001,0.731947,0.882188,5.83035,0.991283
0.194052,0.72419,0.99405,5.82623,0.988357
0.190374,0.732987,1.0053,5.83844,0.985512
0.188936,0.739926,0.950305,5.83301,0.986002
0.193517,0.736765,0.86749,5.83014,0.986996
0.192661,0.736579,0.953606,5.82843,0.984016
0.194179,0.723098,0.887779,5.83865,0.989559
0.194944,0.723745,0.878817,5.82841,0.984663
0.193739,0.724125,0.844235,5.82869,0.985651
0.195716,0.718419,0.917595,5.826,0.981654
0.19639,0.732078,0.88506,5.83442,0.989902
0.199522,0.722862,0.954691,5.83262,0.983037
0.191556,0.737241,0.988537,5.83073,0.985372
0.192657,0.727392,0.895481,5.82567,0.995011
0.192104,0.727902,1.05755,5.83965,0.985718
0.196295,0.732197,0.94293,5.82604,0.987614
0.189585,0.727993,0.9108,5.82524,0.989539
0.192407,0.735892,0.943992,5.82997,0.989502
0.194787,0.73869,0.950445,5.83193,0.990927
0.191476,0.713004,0.986039,5.83218,0.986612
0.189469,0.737643,0.987992,5.83297,0.988549
0.189638,0.724968,0.896674,5.83164,0.992283
0.186172,0.737991,0.9678,5.83755,0.986264
0.198013,0.729842,0.958923,5.83879,0.995271
0.192571,0.710516,0.942685,5.83022,0.987458
0.191743,0.744475,0.885773,5.82944,0.984073
0.192782,0.72081,0.981504,5.83379,0.987333
0.195822,0.722228,1.04521,5.83194,0.989797
0.185545,0.718103,0.97615,5.8388,0.992102
0.191994,0.727445,0.968452,5.83411,0.986781
0.192524,0.741354,0.872823,5.84237,0.981946
0.197381,0.709734,0.921302,5.82756,0.985081
0.189887,0.730418,0.927492,5.84231,0.98944
0.196965,0.754061,1.02877,5.82598,0.986319
0.192201,0.730371,0.932307,5.83168,0.983618
0.189711,0.739436,1.07895,5.83391,0.985775
0.197525,0.727034,0.969564,5.83868,0.984017
0.195676,0.727929,0.972109,5.83511,0.98704
0.192558,0.734961,0.831129,5.83894,0.989015
0.187808,0.723676,0.935288,5.82677,0.98326
0.190371,0.733645,0.92292,5.82895,0.990091
0.194759,0.72991,1.00779,5.84013,0.987931
0.188292,0.71377,0.937449,5.831,0.991508
0.187554,0.715613,1.00625,5.81811,0.984836
0.192843,0.729837,0.953379,5.83017,0.980359
0.193455,0.727418,0.988205,5.82876,0.985547
0.191182,0.736413,0.922774,5.83392,0.988432
0.191883,0.727917,0.948845,5.83507,0.987886
0.196025,0.731536,0.93378,5.84011,0.992245
0.192917,0.733876,0.858668,5.82662,0.990057
0.194079,0.707274,0.974671,5.83976,0.991527
0.193371,0.72825,1.01801,5.83047,0.985954
0.192076,0.742218,1.00828,5.8231,0.99026
0.190153,0.714777,0.898275,5.83611,0.991529
0.187556,0.728305,0.961311,5.83511,0.992167
0.203555,0.726016,0.911381,5.82734,0.987298
0.197249,0.734498,0.978782,5.83549,0.982888
0.187134,0.722045,0.907531,5.8493,0.984317
0.195601,0.737691,0.895616,5.82978,0.987919
0.193277,0.719545,0.912175,5.82385,0.987192
0.19552,0.737726,0.98675,5.83049,0.980351
0.189811,0.737773,0.932344,5.82619,0.994041
0.198783,0.72336,0.892932,5.82472,0.994153
0.187648,0.731064,0.906956,5.83445,0.985626
0.188349,0.728868,0.981978,5.82466,0.986531
0.189807,0.742254,0.876187,5.8395,0.989622
0.198695,0.720228,0.96462,5.83196,0.990886
0.193115,0.713648,0.890796,5.83239,0.984748
0.19126,0.72878,0.923449,5.84275,0.985253
0.193233,0.727173,0.933816,5.82936,0.984438
0.191217,0.740123,0.784459,5.8365,0.985515
0.194561,0.725274,0.880633,5.83821,0.993625
0.194794,0.735695,0.961273,5.82764,0.98846
0.196506,0.73377,0.967828,5.83642,0.99234
0.189589,0.722268,0.959809,5.81898,0.98953
0.191654,0.734223,0.971332,5.82852,0.98867
0.194306,0.705947,1.0474,5.83886,0.989443
0.198907,0.738871,0.870495,5.82513,0.990978
0.194705,0.72938,0.891011,5.83205,0.990135
0.189394,0.734306,0.862964,5.83089,0.989613
0.193799,0.722235,0.993544,5.83401,0.99055
0.191165,0.748322,1.03142,5.83293,0.985927
0.194602,0.71968,0.900641,5.83059,0.988418
0.196426,0.76041,1.00505,5.83724,0.987364
0.193176,0.715688,0.894757,5.8316,0.991259
0.191411,0.734556,0.92928,5.83547,0.995131
0.191426,0.731279,0.943413,5.83021,0.982892
0.193552,0.727496,0.871606,5.82522,0.978154
0.189762,0.713714,1.03201,5.83528,0.987153
0.193346,0.715528,0.915185,5.83043,0.982462
0.183606,0.745383,0.946337,5.83778,0.990248
0.191519,0.719099,0.992445,5.83153,0.986479
0.19531,0.732185,0.985692,5.83571,0.992986
0.195452,0.72559,0.944952,5.83739,0.988395
0.196462,0.737076,0.902215,5.83828,0.982219
0.194981,0.753098,0.889291,5.83165,0.98325
0.18792,0.714718,0.915359,5.83705,0.987955
0.190364,0.744811,0.911487,5.83179,0.976782
0.195798,0.725737,0.844178,5.83299,0.994801
0.190878,0.724471,0.946789,5.83188,0.989565
0.200303,0.738106,0.931846,5.83076,0.989449
0.196798,0.733636,0.950305,5.83456,0.990007
0.186531,0.720515,0.979418,5.83532,0.985455
0.19369,0.721672,0.979249,5.82615,0.987092
0.192173,0.720774,0.911265,5.83476,0.990551
0.192516,0.742848,0.9401,5.84242,0.992355
0.197729,0.728963,0.970479,5.84097,0.989044
0.198188,0.723517,0.875979,5.84163,0.989972
0.191482,0.724157,0.970108,5.82623,0.989126
0.191188,0.714919,0.860229,5.83086,0.983323
0.193092,0.741753,0.899944,5.83859,0.992527
0.194059,0.709691,1.00085,5.82731,0.981243
0.189728,0.713468,0.897642,5.83951,0.994528
0.19013,0.706177,1.02168,5.83649,0.986636
0.192075,0.735842,0.910671,5.82986,0.987514
0.19674,0.731719,0.961581,5.82648,0.981053
0.195228,0.723753,0.990769,5.82272,0.989
0.194374,0.722393,0.940109,5.83257,0.984956
0.19404,0.74386,0.957615,5.83702,0.984716
0.196229,0.718427,0.877657,5.83187,0.992688
0.194211,0.738385,0.943291,5.83414,0.990561
0.193265,0.72693,1.03737,5.82835,0.984994
0.194773,0.730885,0.976823,5.83058,0.992856
0.196666,0.725569,0.883047,5.82679,0.996395
0.19443,0.726039,0.998855,5.83656,0.990888
0.196513,0.727515,0.9812,5.83488,0.985079
0.191442,0.726773,1.02885,5.82902,0.986645
0.187979,0.722608,0.87964,5.82548,0.98883
0.195491,0.734011,1.05134,5.82837,0.981835
0.190969,0.743389,1.11143,5.82563,0.989545
0.19231,0.730917,0.910144,5.82994,0.989854
0.193962,0.729226,0.916934,5.84065,0.986759
0.192932,0.71652,0.89074,5.83736,0.988361
0.193287,0.718775,0.954416,5.83576,0.988948
0.187602,0.727395,0.935242,5.83076,0.987075
0.196412,0.713935,0.974946,5.83803,0.986457
0.186643,0.716456,1.01125,5.83499,0.984314
0.194718,0.724864,0.98724,5.82971,0.982717
0.193144,0.736582,0.875118,5.83009,0.989312
0.189123,0.734751,0.948079,5.83208,0.983143
0.189985,0.718168,0.896185,5.83904,0.988015
0.191168,0.722652,0.888682,5.82977,0.988092
0.193853,0.72893,1.069,5.83297,0.987901
0.190717,0.721608,0.92862,5.8353,0.986928
0.194016,0.734904,0.90302,5.82994,0.99412
0.196888,0.716816,1.036,5.82974,0.987189
0.189342,0.732243,0.953677,5.82698,0.988747
0.192372,0.717798,0.965589,5.83376,0.981322
0.185699,0.728571,0.955683,5.83055,0.986934
0.189858,0.703694,0.909427,5.83243,0.985764
0.191828,0.721534,0.870729,5.83198,0.980261
0.198838,0.729534,0.975746,5.83472,0.987587
0.197803,0.736593,0.939304,5.82762,0.990275
0.193307,0.728626,1.03392,5.83106,0.992187
0.188914,0.721422,0.810146,5.83215,0.98427
0.188365,0.727026,0.988401,5.83325,0.990847
0.189893,0.729709,0.935918,5.8277,0.98961
0.198031,0.722528,0.940343,5.83949,0.982208
0.18994,0.736496,1.02175,5.81971,0.989206
0.192059,0.722927,0.967371,5.83077,0.991649
0.190478,0.73913,0.950065,5.82788,0.981641
0.198226,0.742225,0.896892,5.82784,0.988228
0.195744,0.738168,0.886555,5.83004,0.993619
0.196377,0.74261,0.990035,5.84399,0.990068
0.197412,0.725334,0.939009,5.81694,0.977824
0.196143,0.726281,0.896228,5.83385,0.986981
0.194135,0.728794,0.920982,5.83989,0.984055
0.189372,0.726984,1.10572,5.83855,0.987473
0.192059,0.733735,0.894193,5.83297,0.992302
0.191264,0.733268,0.866274,5.82975,0.985859
0.190602,0.723773,0.947027,5.82843,0.989052
0.195978,0.722741,0.999487,5.83586,0.98528
0.193943,0.71814,0.861839,5.83785,0.984872
0.196721,0.713028,0.984264,5.83427,0.990943
0.194679,0.732462,0.940163,5.83372,0.986917
0.192065,0.729919,0.985944,5.83156,0.983155
0.199545,0.738297,1.0023,5.82752,0.98531
0.193797,0.734901,0.921351,5.8406,0.988923
0.191541,0.728415,0.904229,5.84303,0.988658
0.188813,0.724763,0.880055,5.83818,0.992906
0.190057,0.732626,0.899367,5.83533,0.989362
0.194411,0.713491,0.974082,5.82414,0.991367
0.192515,0.721088,0.849265,5.84398,0.98832
0.187607,0.723851,1.09118,5.84124,0.983208
0.195129,0.726899,0.941351,5.82735,0.986778
0.193036,0.717038,0.856517,5.83208,0.985346
0.193623,0.737886,0.935044,5.83666,0.991986
0.193416,0.732722,0.961067,5.83496,0.989633
0.193814,0.734014,0.902684,5.83359,0.987908
0.188455,0.715672,0.97909,5.83859,0.984063
0.195965,0.709788,0.904571,5.83652,0.990922
0.195506,0.724284,0.914474,5.84195,0.981145
0.190228,0.727114,0.841634,5.83582,0.98492
0.187411,0.72846,1.08614,5.82753,0.99333
0.194596,0.727172,0.918518,5.83041,0.979498
0.191563,0.72566,0.938746,5.82889,0.992744
0.190081,0.729175,0.929942,5.8307,0.981538
0.187034,0.727856,0.976224,5.83092,0.984515
0.190678,0.730465,0.946355,5.83487,0.992188
0.188951,0.722302,0.852723,5.82439,0.991337
0.190261,0.728702,0.901463,5.83327,0.980686
0.192502,0.710335,0.823217,5.84168,0.989956
0.191895,0.722456,0.909895,5.83863,0.982528
0.194329,0.728985,1.03656,5.83309,0.986074
0.191499,0.725366,0.922251,5.83032,0.986244
0.192429,0.719482,0.985444,5.83659,0.98637
0.191745,0.713024,0.980952,5.84095,0.987594
0.196399,0.717798,0.989119,5.83528,0.9905
0.197833,0.745097,0.849913,5.83581,0.989821
0.192287,0.723825,0.971813,5.82757,0.986786
0.192154,0.712236,0.982205,5.83524,0.987823
0.19071,0.749117,0.879915,5.83091,0.988817
0.197796,0.723236,1.04082,5.83968,0.982268
0.195598,0.734717,0.90907,5.83574,0.986306
0.186137,0.727789,1.05424,5.8389,0.987773
0.192568,0.733367,0.962793,5.84209,0.98485
0.19746,0.729401,0.94512,5.83327,0.989973
0.19534,0.732575,0.958104,5.83211,0.986149
0.190487,0.731176,1.05325,5.82971,0.988064
0.196499,0.730845,1.05075,5.8348,0.99015
0.187796,0.739186,1.04097,5.83384,0.99432
0.188406,0.731243,0.953405,5.83438,0.993102
0.197805,0.755885,0.936789,5.84491,0.986617
0.191983,0.727198,0.963921,5.83326,0.980529
0.193895,0.747593,0.949721,5.83257,0.988379
0.187892,0.717551,0.987008,5.83284,0.98088
0.187278,0.728787,1.00682,5.83676,0.991553
0.189752,0.729993,1.06523,5.84216,0.989436
0.192397,0.722491,0.960965,5.82958,0.983045
0.191851,0.722703,0.935196,5.84823,0.984873
0.193583,0.735706,0.864103,5.82655,0.980027
0.196129,0.731152,0.990677,5.83888,0.990589
0.190325,0.725529,0.909817,5.83212,0.989876
0.1964,0.719922,0.944603,5.82216,0.993452
0.191209,0.732674,0.915033,5.83951,0.989453
0.189592,0.746299,0.871298,5.82647,0.988603
0.195671,0.719715,0.974098,5.83623,0.995327
0.198908,0.745379,0.926602,5.83766,0.984194
0.190379,0.719018,0.710706,5.83634,0.994877
0.191344,0.746438,0.935999,5.83042,0.995342
0.194459,0.705716,0.932882,5.83866,0.980763
0.195817,0.728524,0.909848,5.8214,0.983342
0.186964,0.732828,0.879473,5.84119,0.990108
0.191119,0.72915,0.963091,5.82627,0.989755
0.19972,0.738265,0.925407,5.83859,0.984977
0.18959,0.725706,0.823719,5.8328,0.987746
0.191327,0.719963,0.952275,5.83553,0.985558
0.193422,0.733321,0.923738,5.83803,0.980867
0.199466,0.723185,0.940005,5.82943,0.99012
0.192794,0.74356,1.03544,5.83645,0.987806
0.191292,0.716377,0.934662,5.84199,0.981305
0.191575,0.733357,1.03119,5.83733,0.98512
0.195421,0.726093,0.967829,5.82964,0.992264
0.190012,0.737319,0.986313,5.83825,0.985176
0.195789,0.733017,0.918179,5.83728,0.99106
0.193191,0.724586,1.02684,5.83265,0.986845
0.195912,0.726532,0.99099,5.8392,0.989275
0.189103,0.737216,1.0276,5.8291,0.99277
0.188204,0.739243,1.07933,5.83748,0.991234
0.195612,0.7404,0.897848,5.8276,0.995674
0.194318,0.728164,0.900464,5.83145,0.990132
0.188673,0.730691,1.00695,5.83849,0.989231
0.194581,0.723102,0.947373,5.82443,0.989736
0.193552,0.721001,1.01993,5.83252,0.990069
0.186955,0.729222,0.928906,5.82678,0.994289
0.197811,0.724814,0.864842,5.83189,0.986398
0.194379,0.734069,0.98303,5.83174,0.986617
0.195567,0.740785,0.961393,5.836,0.990079
0.189143,0.738623,0.890644,5.82924,0.99242
0.197366,0.717753,0.928904,5.82272,0.986985
0.19235,0.71821,0.967608,5.83917,0.994872
0.187448,0.71835,0.927427,5.82706,0.989536
0.191312,0.733216,0.901333,5.82773,0.989541
0.188865,0.725155,0.899273,5.8348,0.989803
0.18508,0.717414,1.01716,5.83273,0.989709
0.196731,0.735479,0.962127,5.83541,0.991662
0.194852,0.713582,0.924473,5.83978,0.98818
0.192475,0.725875,0.949366,5.83195,0.984652
0.191879,0.735599,0.91617,5.83263,0.987795
0.189469,0.733637,0.993065,5.83044,0.986247
0.189079,0.725442,0.990979,5.83194,0.992201
0.201883,0.718317,1.01577,5.82527,0.985528
0.193105,0.709761,0.942238,5.82698,0.982894
0.192341,0.724209,0.950583,5.84269,0.986206
0.195206,0.724895,0.907795,5.83333,0.990528
0.190681,0.725894,0.821412,5.83404,0.985869
0.188377,0.710903,0.922343,5.83662,0.991219
0.191614,0.718774,0.856576,5.84193,0.991979
0.188945,0.725621,0.883199,5.83893,0.981099
0.196733,0.723343,0.958657,5.83517,0.986394
0.192076,0.716889,0.940413,5.81887,0.991224
0.192752,0.737993,0.922323,5.83431,0.989412
0.19428,0.732896,1.01417,5.82986,0.98611
0.191738,0.734185,0.905269,5.83161,0.984124
0.189617,0.734355,0.948362,5.82282,0.982007
0.195585,0.728552,0.879453,5.84213,0.996821
0.196517,0.729188,0.876977,5.83351,0.992918
0.188194,0.72624,0.963484,5.83559,0.987244
0.190659,0.713375,0.954709,5.83596,0.987402
0.188508,0.739169,0.938959,5.83484,0.982302
0.190712,0.724582,0.930473,5.834,0.987223
0.190177,0.734229,0.9297,5.83392,0.987382
0.186654,0.731468,0.983033,5.83809,0.983055
0.19604,0.73642,0.978497,5.82788,0.990914
0.192451,0.729194,0.962528,5.83979,0.986639
0.196626,0.733465,0.866091,5.83872,0.983262
0.187191,0.737923,0.881713,5.83896,0.987322
0.190949,0.733563,0.992792,5.82621,0.990264
0.196734,0.720371,0.795762,5.83261,0.984253
0.192614,0.733205,0.889432,5.8199,0.988147
0.194199,0.73384,0.952016,5.83265,0.990652
0.191031,0.722883,0.961022,5.83788,0.98456
0.197941,0.724053,0.957205,5.82776,0.988718
0.186171,0.727919,0.945764,5.83432,0.985718
0.19379,0.721025,0.927697,5.83417,0.987504
0.196318,0.709625,0.842163,5.82575,0.997834
0.192858,0.726304,0.922231,5.83935,0.996693
