i,mean,sd,q05,q50,q95,neff,rhat
2485,-0.963531,0.827514,-2.2547,-1.00026,0.350121,1227.91,0.998186
2486,-0.22782,0.884162,-1.67135,-0.230339,1.19874,1666.89,0.998585
2487,-0.63113,0.963355,-2.16414,-0.697287,1.0271,1008.16,0.998219
2488,-0.310312,0.982005,-1.95412,-0.3318,1.30604,1073.44,1.00145
2489,-0.0437026,1.06568,-1.77358,-0.0520122,1.65871,1666.89,0.99851
2490,-0.233072,0.786418,-1.46678,-0.244655,1.08231,1396.33,0.998403
2491,-0.3645,0.879101,-1.87961,-0.342029,1.12649,1378.82,1.00204
2492,-0.24471,1.02099,-1.86467,-0.329972,1.46164,875.491,0.999368
2493,-0.0123997,0.954146,-1.6647,-0.0522324,1.71907,1188.26,0.997451
2494,0.159839,0.953991,-1.3971,0.142653,1.74649,931.669,0.998286
2495,0.680795,0.83222,-0.741322,0.720232,1.99195,994.094,0.998494
2496,0.579754,0.861399,-0.90206,0.592766,2.04456,1375.08,0.997141
2497,0.975148,0.79751,-0.334861,0.964285,2.2629,621.248,1.00184
2498,-0.462769,0.924044,-2.03832,-0.475811,1.11543,1333.4,0.997146
2499,-1.22368,0.772401,-2.5648,-1.21337,0.0858342,1666.89,0.998036
2500,-0.620105,0.904231,-2.16146,-0.641556,0.855954,864.389,0.996948
2501,-0.248125,0.935628,-1.82194,-0.219949,1.29765,1396.26,0.998212
2502,-0.0337118,0.924695,-1.50051,-0.073531,1.55885,1379.66,0.997904
2503,0.23297,0.986012,-1.45805,0.259173,1.79142,863.313,0.998753
2504,-0.186688,0.944788,-1.67296,-0.17441,1.35005,1000.97,0.997691
2505,0.443089,0.971355,-1.19702,0.44826,2.04117,1452.75,0.997608
2506,-0.896521,0.778697,-2.10766,-0.906235,0.321312,993.123,0.996969
2507,-0.590495,0.95617,-2.13115,-0.577096,0.945073,1666.89,0.997425
2508,0.108225,0.917048,-1.36626,0.097936,1.59623,1023.01,1.00152
2509,0.39994,0.909431,-1.15751,0.383336,1.84554,1220.06,0.999252
2510,0.801842,0.917715,-0.632797,0.820971,2.2265,1666.89,0.996976
2511,0.0355086,1.05957,-1.72453,0.10281,1.83677,1253.8,0.999791
2512,0.15015,1.02803,-1.53383,0.123322,1.99481,1554.72,0.997589
2513,-0.210674,0.979006,-1.70503,-0.208419,1.40129,1666.89,0.997863
2514,-0.265103,0.927691,-1.8331,-0.238183,1.20393,1666.89,0.997517
2515,0.439478,0.932734,-1.15692,0.482638,1.88516,1150.8,0.997844
2516,0.386834,0.869287,-1.10171,0.408067,1.80025,1306.87,0.999046
2517,-0.00856297,0.90353,-1.48116,0.029506,1.40847,1334.74,0.997199
2518,-0.260697,1.02557,-1.88411,-0.264541,1.33012,1183.61,0.997355
2519,0.536385,0.940206,-0.943399,0.539628,2.01541,1666.89,0.998103
2520,0.184014,0.977231,-1.42128,0.208148,1.76864,1666.89,0.997024
2521,0.199882,1.03208,-1.47043,0.18393,1.93298,1134.64,0.99712
2522,-0.464388,1.02189,-2.12946,-0.506777,1.19656,1182.1,0.997349
2523,0.022863,0.93211,-1.54489,0.0296455,1.5211,968.501,0.998395
2524,0.168433,0.919565,-1.3299,0.159551,1.61825,1004.73,0.998459
2525,0.19351,0.961827,-1.46099,0.21504,1.72613,1500.2,0.997518
2526,-0.193531,0.901683,-1.58334,-0.224542,1.27017,1262.87,0.999993
2527,-0.1933,1.03453,-1.97326,-0.202323,1.56702,1594.35,0.997107
2528,-0.527398,0.901541,-1.90258,-0.550007,0.994222,918.534,1.00175
2529,0.17854,0.950412,-1.33665,0.181416,1.82229,1302.04,0.997624
2530,0.367246,0.869484,-0.978413,0.361921,1.76495,1666.89,0.998343
2531,-0.274421,0.954708,-1.91835,-0.311847,1.35046,1546.17,1.00014
2532,-0.0882963,1.01928,-1.7582,-0.0612136,1.4811,938.087,0.998189
2533,-0.0289837,0.995135,-1.54945,-0.0377209,1.50429,1457.95,0.996855
2534,0.177579,0.824244,-1.13465,0.167898,1.55509,1326.67,0.997165
2535,0.143102,0.912027,-1.36893,0.137578,1.64499,1425.08,0.996877
2536,-0.13047,0.83491,-1.52313,-0.142974,1.27807,761.958,0.998845
2537,0.207869,0.92231,-1.30908,0.168127,1.78398,1337.56,1.00101
2538,-0.651636,0.912693,-2.19228,-0.677068,0.852953,1660.59,0.999746
2539,0.172522,0.907452,-1.33128,0.172867,1.73248,1596.97,0.998328
2540,0.0572242,0.934563,-1.42561,0.0766142,1.66323,861.389,0.996811
2541,-0.261283,0.924964,-1.76055,-0.274065,1.31842,1552.4,0.997321
2542,-0.26165,1.03883,-2.05462,-0.224283,1.49982,1231.57,0.999167
2543,0.471733,0.910191,-0.995895,0.475568,2.02465,918.667,0.997346
2544,0.230105,1.0179,-1.48625,0.288871,1.91685,1096.43,0.998408
2545,0.168785,1.02817,-1.50895,0.157494,1.85295,1666.89,0.998234
2546,-0.0116118,0.959485,-1.55208,-0.0348116,1.60482,1666.89,0.997196
2547,-0.5187,0.898401,-2.06319,-0.429673,0.953574,1523.65,0.99718
2548,-0.112995,0.938527,-1.7742,-0.106973,1.50029,1535.65,0.997523
2549,-0.224324,1.0311,-1.82379,-0.252562,1.49043,1238.22,0.998407
2550,0.235152,0.851213,-1.23491,0.246636,1.59611,979.338,0.999324
2551,-0.239631,0.877614,-1.72052,-0.210558,1.21837,1394.05,0.99702
2552,-0.017007,0.897279,-1.47038,-0.018101,1.44529,1035.38,0.998946
2553,-0.0109153,0.892084,-1.40076,0.035185,1.42825,1221.55,0.998016
2554,0.00448334,0.901612,-1.46309,-0.0110548,1.49045,1593.72,0.998703
2555,-0.432005,0.860989,-1.86453,-0.417423,0.933077,787.233,0.999428
2556,0.212948,0.947836,-1.48098,0.195373,1.83008,880.793,0.996689
2557,-0.20502,0.9079,-1.70908,-0.222371,1.23624,1666.89,0.996834
2558,-0.0231152,0.9281,-1.45988,-0.0529562,1.5686,850.303,0.99744
2559,-0.846339,0.942529,-2.37903,-0.875087,0.708995,1032.55,0.998631
2560,1.90676,0.607391,0.934466,1.8451,2.90145,1257.37,0.999951
2561,-0.21716,0.983408,-1.76113,-0.233722,1.36736,1089.55,0.999942
2562,0.292702,0.997212,-1.29017,0.273471,1.85929,1575.08,0.998261
2563,-0.218797,0.991943,-1.8807,-0.207502,1.42996,1666.89,0.997136
2564,-0.157786,0.922762,-1.67395,-0.168722,1.3403,1225.41,0.997532
2565,-0.524711,0.891687,-1.9941,-0.523299,0.829307,1047.89,0.998056
2566,0.542169,0.86221,-0.915873,0.553233,2.0217,1273.04,0.997246
2567,-0.236571,0.91364,-1.64992,-0.247381,1.22327,1202.01,0.99814
2568,0.173294,0.882025,-1.30006,0.199569,1.54491,1107.73,0.997858
2569,-0.171106,0.961169,-1.67992,-0.152482,1.43741,1251.03,0.999632
2570,0.336271,0.878586,-1.0611,0.311935,1.81984,1245.08,0.99755
2571,-0.062849,0.834107,-1.43973,-0.0207084,1.27566,1666.89,0.99695
2572,-0.218707,0.956247,-1.87174,-0.184452,1.40244,1513.81,0.99758
2573,-0.222167,0.984581,-1.79335,-0.236053,1.40491,1666.89,0.999187
2574,-0.0126305,0.951653,-1.62349,-0.0411576,1.45797,1142.83,0.99903
2575,0.477051,0.861695,-0.936584,0.445529,2.00968,1281.22,0.99768
2576,0.2614,1.12206,-1.53793,0.275877,2.02775,1666.89,0.998323
2577,0.518206,0.950243,-1.09418,0.532195,2.13072,1003.94,0.999578
2578,0.249192,0.91319,-1.2974,0.296419,1.7378,1500.33,0.997068
2579,-0.207351,0.96654,-1.7828,-0.213134,1.42684,1367.4,0.998288
2580,0.104391,0.920412,-1.34828,0.0638309,1.69428,1410.68,0.997748
2581,0.218947,0.953773,-1.29486,0.211914,1.84425,1666.89,0.997023
2582,-0.694377,0.976218,-2.25462,-0.719327,0.941999,1666.89,0.997768
2583,0.0643838,0.998391,-1.56228,0.0550881,1.63479,1281.23,0.998166
2584,-0.605385,0.927511,-2.11739,-0.607256,0.95069,1180.43,1.00521
2585,-0.23781,1.09805,-2.04491,-0.213563,1.55282,1324.53,0.9971
2586,0.108533,1.01683,-1.54801,0.0771477,1.76667,916.565,1.00032
2587,0.202208,0.929513,-1.22681,0.222043,1.6875,1328.73,0.997458
2588,0.256076,0.897415,-1.22342,0.284231,1.66934,1125.45,0.99787
2589,0.432063,0.996386,-1.23561,0.436067,2.05775,1267.48,0.997276
2590,0.230957,0.958202,-1.30135,0.199137,1.76522,1606.01,0.997835
2591,0.189065,0.921515,-1.31613,0.161537,1.7157,1344.71,0.998777
2592,0.211072,0.942034,-1.38636,0.224025,1.70784,1524.69,0.998154
2593,0.0518067,0.972752,-1.49437,0.0170483,1.6207,1666.89,0.998228
2594,0.0420663,0.99832,-1.55454,0.0110557,1.67875,1097.23,0.996906
2595,-4.6406e-06,0.919432,-1.51087,-0.00476362,1.49985,1089.03,0.997486
2596,0.371129,0.973217,-1.31149,0.361039,1.93706,1252.89,0.998207
2597,-0.146703,1.01674,-1.75529,-0.108595,1.64061,632.152,0.999142
2598,0.149253,0.916747,-1.40686,0.229386,1.51844,1666.89,1.00006
2599,0.141555,0.937161,-1.42812,0.201474,1.65555,1102.36,0.99814
2600,-0.447181,1.00788,-2.09516,-0.453456,1.21615,1483.71,0.999117
2601,-0.182624,0.926484,-1.6858,-0.191722,1.42641,1666.89,0.997284
2602,0.380047,0.910659,-1.06133,0.306735,1.80635,1307.71,0.998209
2603,-0.657127,0.964514,-2.18693,-0.698753,1.09751,1666.89,0.996942
2604,-0.00705335,0.963812,-1.64317,0.00938963,1.58903,1666.89,0.997475
2605,0.258995,0.954787,-1.38225,0.271996,1.83693,1302.76,0.997658
2606,0.216517,0.873419,-1.21355,0.218284,1.65949,1162.61,0.996882
2607,-0.279623,0.988376,-1.87914,-0.278139,1.33664,1264.56,0.998718
2608,-0.0359123,0.92395,-1.41617,-0.0499583,1.55589,1666.89,0.9987
2609,-0.0479391,0.972041,-1.62339,-0.0335777,1.61743,863.698,1.00126
2610,-0.015204,1.03105,-1.80707,-0.0300884,1.71617,1387.2,0.998032
2611,-0.00198703,0.950425,-1.59966,0.020216,1.51354,1256.34,0.999946
2612,-0.0380542,0.98459,-1.60733,-0.0511167,1.49265,1666.89,0.997054
2613,-0.203443,0.985163,-1.7909,-0.20545,1.40406,1130.03,0.999354
2614,0.000398306,0.944074,-1.52605,0.0031245,1.54199,1239.63,0.999435
2615,-0.222738,0.940491,-1.7917,-0.224884,1.39172,1379.22,0.997632
2616,-0.0122278,0.9474,-1.52163,-0.0346312,1.52104,746.764,1.00672
2617,0.510018,0.848779,-0.923436,0.510645,1.85627,1082.95,0.998679
2618,-0.0533829,0.919888,-1.42648,-0.0376175,1.36125,753.35,0.996987
2619,-0.023375,1.02257,-1.62733,-0.0335688,1.64233,1302.22,0.997596
2620,0.286758,0.777965,-0.9984,0.28045,1.48955,1081.89,0.998024
2621,-0.236658,1.01922,-1.84316,-0.246268,1.42322,1666.89,0.999612
2622,-0.0595474,0.965559,-1.69783,-0.0621315,1.60816,1287.43,0.996709
2623,-0.263534,0.9942,-1.83911,-0.284501,1.40697,848.159,0.998417
2624,-0.351807,0.914624,-1.90088,-0.36383,1.16751,1479.14,0.999786
2625,-0.0888093,1.04838,-1.91868,-0.171791,1.72099,913.899,0.998351
2626,-0.168939,0.944928,-1.73239,-0.177943,1.37712,1556.53,0.996716
2627,0.401416,0.910063,-1.07568,0.438326,1.90493,1016.7,0.999397
2628,0.361644,0.872138,-1.09461,0.357783,1.76279,678.603,1.00117
2629,0.166456,0.913425,-1.34175,0.171001,1.60395,1429.83,0.999782
2630,-0.0713404,0.965599,-1.68269,-0.0567894,1.5656,1030.75,0.998707
2631,0.404833,1.01353,-1.29815,0.4318,2.15456,1644.54,0.997858
2632,0.238894,0.958379,-1.31312,0.2472,1.83958,1287.86,0.997541
2633,0.392925,0.937527,-1.133,0.378867,1.93262,1666.89,0.99771
2634,-0.423682,0.903094,-1.79325,-0.432479,1.0419,925.678,0.99693
2635,0.602871,0.844202,-0.759567,0.573766,1.99412,1219.95,0.998665
2636,0.801724,0.716885,-0.348929,0.780457,1.9901,1134.23,0.997238
2637,0.652908,0.787769,-0.613536,0.648012,1.94866,1647.09,0.999088
2638,0.0445225,0.804319,-1.17752,0.00643428,1.38902,1235.91,0.9982
2639,0.486998,0.879643,-0.927668,0.509601,1.93264,1093.6,0.997805
2640,-0.254624,0.983506,-1.75722,-0.269376,1.272,1499.69,0.997791
2641,0.302216,0.942731,-1.29606,0.287875,1.81963,1221.8,0.998423
2642,0.0146037,1.03268,-1.61948,-0.0083626,1.79187,1666.89,0.997209
2643,-0.428194,0.895618,-1.75612,-0.443918,1.09773,1666.89,0.997613
2644,-0.441756,0.926019,-1.89049,-0.450308,1.10138,1023.51,0.997591
2645,0.263154,0.864297,-1.16942,0.247426,1.64914,1467.36,0.997654
2646,-0.382631,0.912636,-1.80641,-0.370147,1.05421,873.535,0.998056
2647,0.80871,0.792517,-0.560565,0.821282,2.14771,1411.79,0.997737
2648,0.479812,0.790841,-0.846098,0.468132,1.76532,1105.78,0.997665
2649,0.844883,0.780372,-0.402243,0.829631,2.16005,1666.89,0.997416
2650,0.0490068,0.78218,-1.23583,0.0102987,1.37786,1522.19,0.998043
2651,-0.446224,0.944721,-1.96898,-0.45969,1.08507,1004.72,0.997059
2652,-0.841154,0.868189,-2.25222,-0.886672,0.553921,1439.22,0.998437
2653,-0.00486516,0.990075,-1.64327,0.0445362,1.51067,1158.23,0.997239
2654,0.26769,0.86499,-1.15247,0.286914,1.68716,1350.5,0.997581
2655,0.249657,0.97812,-1.29684,0.249365,1.87621,928.98,0.997736
2656,0.579894,0.824949,-0.798654,0.567941,1.96682,1092.43,1.00072
2657,0.530441,0.979623,-1.06885,0.536781,2.1538,1426.74,0.997347
2658,0.124338,0.891932,-1.27596,0.0997103,1.50993,1072.01,0.999389
2659,-0.249977,0.957087,-1.76113,-0.252016,1.33226,1425.24,0.997937
2660,0.0641819,0.979923,-1.56877,0.084048,1.58534,1108.1,0.997543
2661,0.2103,0.909282,-1.2828,0.213552,1.70862,1666.89,0.997865
2662,-0.184647,1.02203,-1.84498,-0.179143,1.52897,1666.89,0.997681
2663,0.204587,0.852536,-1.23387,0.175486,1.65422,1464.97,0.997161
2664,1.14484,0.749036,-0.0312013,1.12502,2.34039,962.014,1.0023
2665,-0.0707468,0.943996,-1.58578,-0.0586016,1.50386,1377.8,0.996722
2666,-0.229329,0.95496,-1.72016,-0.247376,1.4285,1461.34,0.998166
2667,-0.265691,0.912423,-1.66805,-0.288373,1.19128,1222.46,0.997821
2668,0.142837,0.939631,-1.45277,0.148488,1.6874,1666.89,0.997662
2669,0.227516,0.974279,-1.32239,0.200528,1.7639,1287.12,1.00076
2670,0.355267,0.898207,-1.09533,0.342264,1.80889,1656.89,0.997239
2671,-0.250219,1.00266,-1.83961,-0.274083,1.39429,1023.63,0.999824
2672,0.209504,1.00338,-1.34902,0.198632,1.8584,1357.98,0.997806
2673,-0.803272,0.972311,-2.41997,-0.799761,0.798954,1524.3,0.997701
2674,-0.0236735,0.94798,-1.47635,-0.0407483,1.56382,1496.27,0.997622
2675,0.316258,1.02176,-1.41537,0.297057,1.99311,1666.89,0.997862
2676,-0.787352,1.03961,-2.45781,-0.883216,1.04931,1507.29,0.996684
2677,0.198207,1.04348,-1.39803,0.21035,1.98083,1180.41,0.996872
2678,0.411553,0.913397,-1.19598,0.452057,1.85535,1666.89,0.997229
2679,0.213444,0.987006,-1.39149,0.171994,1.85986,1061.22,0.997231
2680,-0.226348,0.932397,-1.7078,-0.213365,1.38036,1666.89,0.998593
2681,0.147196,1.03903,-1.64109,0.198863,1.79309,1275.52,0.997621
2682,-0.219629,0.999483,-1.85951,-0.230622,1.35664,704.727,0.999826
2683,0.261897,0.920859,-1.319,0.292126,1.71193,1565.22,0.997335
2684,-0.458745,0.939663,-1.8932,-0.478994,1.11783,960.653,0.997106
2685,0.316917,0.876582,-1.15572,0.310987,1.76126,729.706,0.998622
2686,-0.199618,0.916532,-1.69677,-0.195895,1.26626,1191.59,0.997447
2687,-0.418291,0.965644,-2.13182,-0.452269,1.18933,816.238,0.997712
2688,0.448475,0.925376,-1.02259,0.411845,2.01167,1313.11,0.997956
2689,-0.043785,0.915518,-1.52233,-0.0775065,1.44479,1330.38,0.998958
2690,-0.398282,1.10255,-2.14837,-0.404269,1.48261,1666.89,0.997648
2691,-0.045376,0.950316,-1.64151,-0.0513598,1.53832,1172.82,0.997566
2692,-0.225817,0.900669,-1.68697,-0.243952,1.24565,1143.64,0.997793
2693,-0.4149,0.941192,-2.00283,-0.450748,1.21649,1020.98,0.999576
2694,-0.236507,1.08462,-1.99765,-0.237486,1.49541,1432.74,0.99797
2695,0.177591,0.844722,-1.17536,0.200106,1.45811,1384.17,0.998038
2696,-0.263816,0.951606,-1.82903,-0.305731,1.31393,1376.24,0.997823
2697,0.242704,0.913891,-1.20371,0.236206,1.79523,1365.62,0.997133
2698,0.899005,0.806433,-0.462857,0.893467,2.18516,1343.69,0.997109
2699,0.163287,0.980629,-1.43898,0.187558,1.81275,1666.89,0.997366
2700,-0.391515,0.844283,-1.73299,-0.435294,1.08229,1238.72,0.996808
2701,0.10113,0.891524,-1.34078,0.0777302,1.49265,1115.58,0.996986
2702,-0.484984,0.925059,-1.99967,-0.484105,1.02126,1666.89,0.997454
2703,-0.151636,0.843459,-1.53974,-0.132818,1.26444,771.019,0.998428
2704,0.192639,0.955549,-1.33286,0.204626,1.75265,1050.89,0.999407
2705,0.374199,0.933864,-1.04911,0.363235,1.88016,1305.81,0.996902
2706,-0.224505,0.992471,-1.94381,-0.237439,1.36822,1283.67,0.996829
2707,-0.220997,0.971827,-1.76009,-0.245276,1.40756,921.504,0.998087
2708,0.260661,0.915483,-1.29707,0.289326,1.73153,1666.89,0.99764
2709,0.176661,0.94064,-1.41151,0.184615,1.69063,1666.89,0.99773
2710,0.269769,0.937383,-1.06969,0.273219,1.74088,1666.89,0.997225
2711,-0.227056,0.906551,-1.76818,-0.218681,1.32058,712.193,0.997433
2712,0.640472,0.693094,-0.405852,0.64765,1.85454,1282.12,0.996894
2713,0.136735,0.870665,-1.27741,0.115447,1.59356,1049.92,0.997596
2714,-0.548844,0.893616,-2.01144,-0.53417,0.884344,989.725,0.998184
2715,-0.222864,0.869801,-1.64607,-0.249635,1.20533,1159.09,0.998206
2716,0.214464,0.923089,-1.38359,0.174014,1.75023,1010.24,1.00024
2717,0.190807,0.886959,-1.25937,0.166327,1.71068,993.134,0.99905
2718,0.439735,0.931854,-1.05358,0.428013,1.95627,1666.89,0.998687
2719,0.283917,0.976552,-1.1898,0.269583,1.8697,1373.45,1.00227
2720,0.335605,0.95099,-1.30743,0.38353,1.75822,1608.48,0.99688
2721,-0.0263531,0.830452,-1.32811,-0.039052,1.36926,1650.27,0.996753
2722,-0.22013,1.02245,-1.90435,-0.243434,1.52084,1291.51,0.997494
2723,-0.0564437,0.83651,-1.34904,-0.0936626,1.36019,872.255,0.996748
2724,-0.176092,0.950397,-1.69059,-0.172337,1.36118,1050.24,0.998347
2725,-0.0187352,0.933687,-1.49558,-0.0883635,1.44011,1138.81,0.99826
2726,-0.394068,0.950989,-2.00543,-0.375957,1.21415,1230.83,0.997223
2727,0.445319,0.988815,-1.0806,0.437265,2.05398,1122.85,0.997786
2728,0.213099,0.985646,-1.32492,0.242749,1.75663,1666.89,0.997205
2729,-0.4282,1.04423,-2.27251,-0.477735,1.35507,1399.43,0.9986
2730,0.36684,0.910432,-1.19764,0.372947,1.81741,1145.07,0.998436
2731,0.462551,0.88152,-1.03818,0.433467,1.88872,1555.94,0.999197
2732,0.229366,0.941213,-1.33149,0.199739,1.75974,1038.47,0.998331
2733,-0.0492422,1.01305,-1.63124,-0.0431401,1.65556,1666.89,0.99774
2734,0.360693,0.895325,-1.1615,0.342295,1.94538,1058.82,1.00171
2735,-0.297334,1.02247,-1.87341,-0.297724,1.33669,1666.89,0.999166
2736,0.232703,1.04973,-1.46406,0.198323,2.03975,1666.89,0.998283
2737,0.192088,0.911999,-1.23657,0.176258,1.69268,1666.89,0.997223
2738,-0.0898686,0.906166,-1.48594,-0.106063,1.45894,1317.61,1.00098
2739,-0.203239,0.939143,-1.72928,-0.216522,1.30214,1117.16,1.00184
2740,0.154084,0.956779,-1.33792,0.159805,1.78058,884.26,1.00205
2741,-0.22424,0.954215,-1.95218,-0.196111,1.36141,1321.16,0.996918
2742,0.291976,1.0268,-1.45896,0.324125,1.96829,1666.89,0.998739
2743,0.018792,0.820632,-1.3354,-0.0115329,1.36883,1101.33,0.998198
2744,0.212405,1.0011,-1.5731,0.212981,1.91074,1666.89,0.997516
2745,-0.223947,0.994792,-1.79788,-0.260414,1.40535,1177.39,0.998614
2746,-0.358368,0.852111,-1.70025,-0.391581,1.01298,1009.57,0.999052
2747,-0.0366433,1.03131,-1.66807,-0.0466111,1.68787,919.288,0.997089
2748,-0.439141,1.01176,-2.01076,-0.438502,1.25877,1354.33,0.999099
2749,0.457935,0.919177,-1.15657,0.463654,1.96934,1171.36,0.996981
2750,0.0135398,1.0812,-1.62349,0.0191591,1.80532,874.318,1.00084
2751,0.22123,0.895375,-1.24456,0.220733,1.6872,865.142,1.0012
2752,-0.206199,0.975583,-1.80226,-0.230823,1.49096,1235.02,0.999691
2753,-0.218158,0.905265,-1.71093,-0.266847,1.33401,1666.89,0.996894
2754,0.295797,0.970828,-1.27174,0.275577,1.89919,1167.46,0.998103
2755,-0.220626,0.999385,-1.855,-0.224541,1.4923,1196.69,0.997864
2756,0.237825,0.915297,-1.22512,0.219601,1.79705,1111.85,0.997392
2757,-0.0917319,0.955752,-1.7171,-0.0643809,1.4084,1165.2,0.998407
2758,0.270015,0.99346,-1.40153,0.309901,1.85324,1249.04,0.996968
2759,0.470399,0.9225,-1.05587,0.450442,2.03496,1419.46,0.996795
2760,-0.924303,0.769825,-2.18921,-0.912165,0.333575,896.65,0.999079
2761,-0.208715,0.990332,-1.85881,-0.177876,1.434,1386.26,0.998932
2762,-0.202596,0.896041,-1.6725,-0.185764,1.25358,1666.89,1.00077
2763,0.424649,0.880143,-0.932104,0.48153,1.85255,861.33,0.999537
2764,-0.190774,1.01483,-1.81051,-0.208147,1.49479,1199.57,0.998587
2765,0.0544153,0.986945,-1.7641,0.0602592,1.70839,933.393,0.997991
2766,-0.216618,0.89373,-1.77759,-0.178204,1.22146,1202.2,0.997645
2767,-0.0493438,0.757694,-1.24165,-0.0481486,1.137,1240.36,0.997704
2768,0.192881,0.958314,-1.29249,0.172997,1.79218,1372.95,0.997369
2769,0.301307,0.961283,-1.44319,0.330607,1.89603,1259.62,0.996988
2770,-0.799568,0.754674,-2.07936,-0.822166,0.475243,1146.03,1.00115
2771,0.286885,0.982807,-1.38928,0.322643,1.88799,954.458,0.99792
2772,-0.456034,1.02487,-2.11678,-0.447965,1.25606,1666.89,0.99814
2773,-0.0308346,0.934883,-1.59337,-0.0373287,1.55187,975.446,0.997883
2774,-0.264126,0.985383,-1.84511,-0.264047,1.35469,1183.93,0.997718
2775,0.372946,0.855854,-1.02981,0.41353,1.79702,1666.89,0.997474
2776,-0.165185,0.904586,-1.67493,-0.183588,1.34716,1268.27,0.99681
2777,-0.264659,0.998955,-1.83192,-0.292852,1.42196,764.528,0.997293
2778,-0.452591,0.907196,-1.92024,-0.449647,1.012,1067.3,0.997855
2779,0.231371,0.944851,-1.32271,0.206817,1.73575,980.918,0.997289
2780,-0.204349,0.9257,-1.73241,-0.245931,1.30324,1666.89,0.998262
2781,0.198659,0.967944,-1.32608,0.175056,1.72365,854.829,0.99816
2782,-0.187899,0.846592,-1.59133,-0.235379,1.29538,1320.78,0.997396
2783,0.241994,0.966902,-1.42128,0.298944,1.73539,1023.42,0.998921
2784,-0.466322,0.949277,-1.91864,-0.495004,1.07969,1339.27,1.00044
2785,0.471448,0.94209,-1.02683,0.46644,2.00494,1168.78,0.997244
2786,-0.387204,0.858547,-1.87666,-0.400642,1.05008,1293.61,0.99757
2787,0.229594,0.994179,-1.47723,0.243282,1.88775,1666.89,0.997033
2788,-0.653717,0.973519,-2.19501,-0.706564,0.99851,1639.04,0.998112
2789,0.148289,0.878402,-1.23263,0.150989,1.64697,961.552,0.999005
2790,0.207525,0.924475,-1.36347,0.186636,1.7359,945.054,0.99758
2791,0.341479,0.83889,-1.04934,0.362353,1.78318,1508.31,0.997983
2792,-0.39599,0.92445,-1.9147,-0.392748,1.14575,1035.52,0.998015
2793,-0.698461,0.959203,-2.18296,-0.731852,0.894174,1666.89,0.998366
2794,-0.694511,0.877212,-2.11831,-0.688161,0.832541,801.362,0.999669
2795,0.189914,1.07104,-1.67004,0.246145,1.76106,1666.89,0.997998
2796,0.0704888,1.06697,-1.73941,0.0863042,1.83036,1247.39,0.997733
2797,0.0531354,0.958946,-1.56208,0.0362117,1.4907,1359.68,0.998408
2798,-0.192406,0.951871,-1.90073,-0.18908,1.44551,1066.79,0.997431
2799,0.241224,1.02095,-1.37784,0.251278,1.84289,1598.32,0.996829
2800,0.240461,0.978206,-1.29968,0.255061,1.81752,1666.89,0.9968
2801,0.174156,0.93064,-1.29648,0.175095,1.64634,1401.49,0.997421
2802,0.26425,1.00885,-1.44338,0.240885,1.85298,1073.49,0.997937
2803,-0.0455259,0.941251,-1.61021,-0.00923444,1.52471,1571.96,0.998924
2804,0.180053,0.959644,-1.34653,0.174054,1.75446,1603.68,0.997261
2805,-0.507233,0.91726,-1.9958,-0.486728,1.0538,1666.89,0.998984
2806,-0.225126,0.926149,-1.73808,-0.208389,1.23929,822.042,1.00146
2807,-0.0256364,0.951555,-1.59848,-0.0389987,1.52964,1666.89,0.998566
2808,0.288564,0.988427,-1.38983,0.271637,1.90842,915.202,0.999001
2809,0.21169,0.885456,-1.27819,0.224775,1.67324,957.97,0.997373
2810,-0.235955,0.964658,-1.80637,-0.296535,1.41273,1666.89,0.997415
2811,-0.301724,0.996332,-1.92225,-0.278555,1.39653,1218.28,0.9973
2812,-0.490782,0.995489,-2.07359,-0.495558,1.16984,829.554,1.00072
2813,0.244136,0.914315,-1.19196,0.24783,1.693,1666.89,0.99789
2814,-0.403095,0.977066,-2.11188,-0.415829,1.19592,1124.89,0.997146
2815,-0.230365,0.918717,-1.77854,-0.209382,1.33777,1092.32,1.00015
2816,0.0271305,0.844224,-1.37118,0.055734,1.36874,1560.64,0.997758
2817,0.0620888,0.942141,-1.53755,0.0330975,1.63701,1428.3,0.996957
2818,-0.102635,0.961993,-1.65002,-0.100095,1.45897,1385.53,0.996827
2819,-0.938677,0.94243,-2.4748,-0.926164,0.588967,1600.37,0.996749
2820,0.554418,0.900528,-0.901646,0.513815,2.09048,827.051,0.997695
2821,0.224268,0.952314,-1.40394,0.255514,1.75535,1666.89,0.996932
2822,0.195842,0.91344,-1.26084,0.202617,1.73687,1388.3,0.999167
2823,0.196585,0.993991,-1.45726,0.240365,1.85072,1666.89,0.99712
2824,0.376085,0.977878,-1.2014,0.348355,1.98356,1156.65,0.999243
2825,0.11749,0.866725,-1.22849,0.0764412,1.55917,1666.89,0.996791
2826,0.157564,0.954475,-1.39295,0.153902,1.65354,1219.7,0.998016
2827,-0.00157913,0.882134,-1.47038,0.0303765,1.42092,1666.89,0.996859
2828,-0.268461,0.979266,-1.8065,-0.245842,1.33625,1310.17,0.999869
2829,0.188539,0.933948,-1.48444,0.199694,1.6912,1490.71,0.997823
2830,-0.51199,0.868138,-2.08981,-0.455549,0.826117,1084.86,0.999795
2831,-0.23347,1.02756,-1.85,-0.208851,1.45734,1368.69,0.999642
2832,-0.783128,0.811239,-2.10326,-0.802916,0.519574,1128.32,0.999384
